sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
23,0.23,-1.4137958740231947e-06,-5.113256144158814e-06,-7.172479552687568e-07,0.9999999971852979,7.278081990621003e-05,-1.5633533797491836e-05,-9.378134949701164e-06,0.008340084430965618,-0.0017913927919083956,-0.0010747854869365575,0.008597730889697763,-1.8255373430419715e-05,-6.602018432637782e-05,-9.245104167662344e-06,0.0018794740518198643,-0.00040375912140261356,-0.00024209482705778566,8.692209018357004e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
24,0.24,-1.6042437384462156e-06,-5.801941028249449e-06,-8.137888596907056e-07,0.999999996375988,8.258393579025142e-05,-1.7739523890130273e-05,-1.0640814263104405e-05,0.009463443598053579,-0.002032698993486159,-0.0012195153687574105,0.00975578988936106,-1.9842649179891217e-05,-7.175867944359617e-05,-1.004562120096553e-05,0.002042858515905369,-0.00043887074873066363,-0.0002631158153590954,1.1179654128814546e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
25,0.25,-1.8108830936217384e-06,-6.549148231704524e-06,-9.185167385781927e-07,0.9999999953823737,9.322023689711737e-05,-2.0024573692291172e-05,-1.2010677841577566e-05,0.010682279860222021,-0.0022945188071556836,-0.0013765362012562348,0.011012274202923068,-2.1493133838930684e-05,-7.772528888882414e-05,-1.0877288985795545e-05,0.002212742147265451,-0.0004753817822060522,-0.0002849676190336414,3.9699016466926816e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
26,0.26,-2.0343447542186612e-06,-7.357151722759661e-06,-1.0317461239720943e-06,0.9999999941725953,0.00010472212917844467,-2.249566201633502e-05,-1.349186604321679e-05,0.012000306856555018,-0.002577651061565098,-0.001546323910871547,0.012371011623336089,-2.3206489704762263e-05,-8.39187257188861e-05,-1.173981880749867e-05,0.0023890890180157183,-0.0005132849435858384,-0.0003076447422756222,6.144019913358215e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
27,0.27,-2.2752562199781784e-06,-8.228212526584733e-06,-1.1537891669356484e-06,0.9999999927109001,0.00011712183930736244,-2.5159731445175425e-05,-1.5088491630019874e-05,0.013421217705663919,-0.0028828903259128136,-0.0017293514422235278,0.013835809596406057,-2.49823813427223e-05,-9.033770618488647e-05,-1.2632914151301757e-05,0.0025718633456229727,-0.0005525730192093468,-0.00033114164191180016,5.755936342828794e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
28,0.28,-2.5342417024296055e-06,-9.164578750762727e-06,-1.2849555990667148e-06,0.9999999909573525,0.00013045141541070444,-2.802368865905061e-05,-1.6804639526980696e-05,0.014948685091349698,-0.003211026939386738,-0.0019260887440267513,0.015410453787791895,-2.6820475633788893e-05,-9.698094975284959e-05,-1.355627046219234e-05,0.0027610294952015776,-0.0005932388614564324,-0.00035545272572672814,9.87412286939115e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
29,0.29,-2.811922152186743e-06,-1.016848561080208e-05,-1.42555269281584e-06,0.999999988867534,0.0001447427278125263,-3.109440476952627e-05,-1.8644366572893486e-05,0.01658636134961438,-0.00356284704118871,-0.0021370027544512465,0.0170987087177349,-2.872044182088263e-05,-0.00010384717912316613,-1.450957491083971e-05,0.002956551981749743,-0.0006352753901652125,-0.00038057235082672534,1.5983114452646147e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
30,0.3,-3.108915286809874e-06,-1.1242155455678512e-05,-1.5758852206418966e-06,0.9999999863922352,0.0001600274697886255,-3.43787156605308e-05,-2.061170126306034e-05,0.01833787855698607,-0.003939132601144159,-0.002362557385945629,0.018904318408000803,-3.0681951553948205e-05,-0.00011093512024881895,-1.549250616550251e-05,0.0031583954723262155,-0.0006786755940094046,-0.00040649482204202454,3.120761824868243e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
31,0.31,-3.425835619218473e-06,-1.2387797793402049e-05,-1.7362554130370384e-06,0.9999999834771398,0.00017633715833175866,-3.78834223362232e-05,-2.271064348409515e-05,0.02020684862012177,-0.0043406614508715415,-0.0026032135095360965,0.02083100583366334,-3.2704678933826155e-05,-0.00011824350235235676,-1.650473416986726e-05,0.0033665247881677325,-0.0007234325318354146,-0.0004332143903665506,1.0963525397717049e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
32,0.32,-3.763294486639763e-06,-1.3607609316605376e-05,-1.9069629154527446e-06,0.9999999800625007,0.00019370313492725333,-4.161529127549501e-05,-2.4945164241017494e-05,0.022196863366652466,-0.004768207315575162,-0.0028594289386153255,0.02288247356952899,-3.478830055492361e-05,-0.0001257710579415901,-1.7545919926763626e-05,0.0035809049067476715,-0.0007695393339593099,-0.0004607252514347677,1.785031051308263e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
33,0.33,-4.121900080078173e-06,-1.4903773928149233e-05,-2.0883047441586927e-06,0.9999999760828097,0.0002121565663387103,-4.558105479290657e-05,-2.7319205376829723e-05,0.024311494637235,-0.005222539846257837,-0.003131658412235453,0.025062402859008175,-3.693249554669349e-05,-0.00013351652282397725,-1.8615715287702282e-05,0.0038015009637763003,-0.0008169892034238228,-0.0004890215440350499,1.6553823876359563e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
34,0.34,-4.502257474290828e-06,-1.6278462766740874e-05,-2.280575241066231e-06,0.9999999714664567,0.0002317284454034913,-4.978741140585849e-05,-2.983667928477053e-05,0.026554294378775035,-0.005704424652620548,-0.003420353577919499,0.02737445489479447,-3.913694561393155e-05,-0.00014147863611967056,-1.9713762748181373e-05,0.00402827825514303,-0.0008657754172154932,-0.0005180973486590205,3.4946407351586325e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
35,0.35000000000000003,-4.904968658254141e-06,-1.773383423256142e-05,-2.4840660275481978e-06,0.999999966135384,0.0002524495918376903,-5.424102620779912e-05,-3.250146861343843e-05,0.0289287947387858,-0.006214623336292876,-0.003725962974005762,0.02982227048015727,-4.140133507589928e-05,-0.0001496561402731937,-2.0839695248708066e-05,0.004261202238801059,-0.0009158913274420994,-0.0005479466860863017,3.15966496722094e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
36,0.36,-5.33063256610663e-06,-1.927203401289804e-05,-2.6990659572868466e-06,0.9999999600047339,0.0002743506530502826,-5.894853124726894e-05,-3.5317425964978555e-05,0.031438508160847076,-0.006753893524674108,-0.004048932011539878,0.03240946952918362,-4.3725350904282965e-05,-0.0001580477810637209,-2.1993135981480756e-05,0.004500238536594828,-0.0009673303624704994,-0.0005785635160041319,7.455121881955806e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
37,0.37,-5.779845108553039e-06,-2.0895195107776905e-05,-2.9258610681816403e-06,0.999999952982486,0.00029746210496614886,-6.391652591258223e-05,-3.828837358652586e-05,0.03408692748112907,-0.007322988905156001,-0.004389702955729407,0.03513965221323737,-4.610868275999668e-05,-0.000166652307613924,-2.317369820268121e-05,0.004745352936030644,-0.001020086028024989,-0.0006099417356612915,1.3325139400646737e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
38,0.38,-6.253199204714852e-06,-2.2605437855592673e-05,-3.1647345333486504e-06,0.999999944969092,0.00032181425285766945,-6.915157732194703e-05,-4.1418103055098345e-05,0.03687752602594567,-0.007922659260057998,-0.004748714906976019,0.03801639815229827,-4.85510230288387e-05,-0.0001754684723973599,-2.4380985050321612e-05,0.00499651139199089,-0.0010741519082463162,-0.0006420751785557966,9.727656204923885e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
39,0.39,-6.751284814412327e-06,-2.4404869958730575e-05,-3.4159666112433476e-06,0.9999999358570997,0.000347437232184586,-7.466022071882418e-05,-4.4710374956133386e-05,0.039813757710301996,-0.008553650501536994,-0.005126403781500462,0.04104326719398514,-5.1052066856010404e-05,-0.0001844950312443686,-2.5614589367594983e-05,0.005253680028392207,-0.0011295216667114685,-0.0006749576131558144,7.043729608620333e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
40,0.4,-7.274688970863119e-06,-2.629558650917694e-05,-3.679834594938515e-06,0.9999999255307747,0.0003743610094418259,-8.044895987232614e-05,-4.816891855586084e-05,0.042899057137400755,-0.0092167047072986,-0.005523202291575711,0.044223798920202576,-5.3611512179505546e-05,-0.0001937307433464467,-2.6874093531677653e-05,0.005516825139788033,-0.001186189047414335,-0.0007085827416532397,1.8892047857985567e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
41,0.41000000000000003,-7.823995813782604e-06,-2.8279670014114013e-05,-3.956612760589055e-06,0.9999999138657116,0.0004026153830149851,-8.652426748245619e-05,-5.179743146770585e-05,0.04613683969907217,-0.00991256015674098,-0.005939539925383817,0.047561513253382724,-5.622905976237944e-05,-0.00020317437125907164,-2.8159069287931308e-05,0.005785913192915842,-0.0012441478757073759,-0.000742944198749419,1.856053105888559e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
42,0.42,-8.39978662287097e-06,-3.0359190421494987e-05,-4.246572315115432e-06,0.9999999007284426,0.0004322299840431667,-9.28925855899889e-05,-5.5599579312914934e-05,0.049530501677092394,-0.01064195136716227,-0.006375842926512232,0.05105991025938558,-5.8904413223906567e-05,-0.00021282468090294193,-2.946907758945302e-05,0.006060910828189543,-0.0013033920592044033,-0.0007780355504724442,1.2013877706082532e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
43,0.43,-9.00263985167228e-06,-3.253620514559536e-05,-4.549981343137543e-06,0.9999998859760381,0.0004632342772888708,-9.956032599079302e-05,-5.957899537559899e-05,0.05308342034535516,-0.011405609130680462,-0.006832534273105471,0.05472247022352331,-6.163727906963504e-05,-0.00022268044156360518,-3.0803668441923344e-05,0.006341784861137339,-0.0013639155886445943,-0.0008138502930255263,2.1405808004032208e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
44,0.44,-9.633131162038972e-06,-3.4812759092354226e-05,-4.867104752794177e-06,0.9999998694557015,0.0004956575620163459,-0.00010653387065624399,-6.373928024991386e-05,0.05679895407305795,-0.012204260551547675,-0.007310033656405014,0.0585526540023264,-6.44273667203466e-05,-0.00023274042588944312,-3.21623807537011e-05,0.006628502283785465,-0.0014257125387178338,-0.0008503818516658497,1.883216182659151e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
45,0.45,-1.0291833459075563e-05,-3.719088468448388e-05,-5.19820422065845e-06,0.9999998510043593,0.0005295289728798351,-0.00011381957215864544,-6.80840014766521e-05,0.06068044242906665,-0.01303862908396059,-0.0078087574583590195,0.06255390300255588,-6.727438853993118e-05,-0.00024300340988798398,-3.354474219111424e-05,0.006921030265988156,-0.0014887770688515134,-0.000887623579613462,2.277510152336463e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
46,0.46,-1.0979316925554301e-05,-3.967260188726132e-05,-5.543538137358145e-06,0.9999998304482455,0.0005648774808090806,-0.00012142375409418263,-7.26166931880848e-05,0.06473120628601044,-0.013909434569489208,-0.008329118730454452,0.06672963912026403,-7.017805986218345e-05,-0.0002534681729205115,-3.495026903889893e-05,0.007219336156704235,-0.0015531034239588874,-0.0009255687569895724,7.901541752279129e-19,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
47,0.47000000000000003,-1.1696149057289392e-05,-4.2259918233823304e-05,-5.903361551544166e-06,0.9999998076024795,0.0006017318939049173,-0.00012935271151432885,-7.734085574189128e-05,0.06895454792557709,-0.014817393275358014,-0.008871527171570638,0.07108326510124496,-7.313809901653159e-05,-0.0002641334976949438,-3.63784660657351e-05,0.007523387485220712,-0.0016186859351491035,-0.0009642105897838272,4.4650383941169325e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
48,0.48,-1.2442894698790424e-05,-4.495482885037065e-05,-6.277926113298772e-06,0.9999997822706403,0.0006401208583419178,-0.0001376127113605297,-8.225995534801295e-05,0.07335375114466035,-0.015763217933019744,-0.009436389105288531,0.07561816450508287,-7.615422735270447e-05,-0.0002749981702569497,-3.782882639482961e-05,0.007833151962323643,-0.001685519020398995,-0.001003542208849967,1.916149538565445e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
49,0.49,-1.3220116079210665e-05,-4.7759316481308135e-05,-6.667480016964698e-06,0.9999997542443347,0.0006800728592764193,-0.00014620999290221976,-8.737742369083442e-05,0.07793208136216784,-0.016747617777009043,-0.010024107456925443,0.08033770181026904,-7.922616926434857e-05,-0.00028606097997927523,-3.930083137950172e-05,0.008148597481416825,-0.0017535971851867893,-0.001043556668929409,8.00827074885531e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
50,0.5,-1.402837284858033e-05,-5.067535151431093e-05,-7.072267943418868e-06,0.9999997233027604,0.0007216162217596859,-0.00015515076817800726,-9.269665754679721e-05,0.08269278572646142,-0.01777129858402511,-0.010635081730302368,0.08524522259761015,-8.235365221159945e-05,-0.00029732071954925347,-4.079395048371756e-05,0.00846969211958846,-0.001822915023087776,-0.0010842469477021924,2.7902741251142652e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
51,0.51,-1.4868222114313901e-05,-5.370489200530908e-05,-7.492531001816264e-06,0.999999689212265,0.0007647791116559568,-0.00016444122243985644,-9.822101839755649e-05,0.08763909322340126,-0.01883496271238331,-0.01126970798425167,0.09034405360769418,-8.55364067426199e-05,-0.0003087761849544664,-4.230764116753071e-05,0.008796404138626349,-0.0018934672163321245,-0.0011256059448648068,3.1184067547659156e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
52,0.52,-1.5740218477980477e-05,-5.684988370338166e-05,-7.928506670829454e-06,0.9999996517258996,0.0008095895365651249,-0.00017408751460009449,-0.00010395383203878905,0.09277421478496409,-0.0199393091416576,-0.011928378808872573,0.0956375028891748,-8.877416651410997e-05,-0.0003204261754665342,-4.384134877737754e-05,0.009128701985981801,-0.0019652485363248675,-0.001167626481234407,1.8923133107898367e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
53,0.53,-1.6644914072326184e-05,-6.01122600755519e-05,-8.380428739409307e-06,0.999999610582969,0.0008560753467498008,-0.00018409577768107127,-0.00010989838818476279,0.09810134339840815,-0.021085033512501086,-0.012611483301542504,0.10112885977768583,-9.206666831079964e-05,-0.00033226949362300445,-4.539450644118405e-05,0.009466554295682796,-0.0020382538441282524,-0.0012103012978788865,1.952363722141339e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
54,0.54,-1.7582858598537684e-05,-6.349394233147504e-05,-8.848527247092432e-06,0.9999995655085759,0.0009042642360665046,-0.00019447211926730066,-0.00011605794006877637,0.10362365421595474,-0.022272828166873655,-0.013319407042692437,0.10682139520620408,-9.541365206393035e-05,-0.0003443049452073127,-4.696653496823499e-05,0.009809929889196597,-0.0021124780909065038,-0.0012536230552723296,6.9073895215870404e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
55,0.55,-1.8554599363735793e-05,-6.69968394480103e-05,-9.33302842388084e-06,0.9999995162131623,0.0009541837429007384,-0.00020522262195991073,-0.00012243570403957867,0.10934430466495876,-0.023503382188256934,-0.014052532071354113,0.11271836162456615,-9.881486086873489e-05,-0.0003565313392267909,-4.855684275376027e-05,0.010158797776242234,-0.0021879163183331266,-0.0012975843324753785,4.283027437286745e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
56,0.56,-1.956068131868822e-05,-7.062284819366852e-05,-9.834154629719393e-06,0.9999994623920451,0.0010058612511056868,-0.00021635334383323103,-0.00012903485915387742,0.11526643455853895,-0.02477738144218726,-0.014811236860487914,0.11882299327653235,-0.00010227004100092422,-0.0003689474878886972,-5.016482568819533e-05,0.010513127155553331,-0.0022645636589608935,-0.001342177626339976,3.675509328899212e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
57,0.5700000000000001,-2.060164709573047e-05,-7.4373853152927e-05,-1.0352124293596518e-05,0.9999994037249499,0.0010593239909442967,-0.00022787031889334603,-0.00013585854676504666,0.1213931662066396,-0.026095508617055854,-0.015595896292099499,0.12513850615683195,-0.00010577894193218774,-0.0003815522065742398,-5.178986707106645e-05,0.01087288741559132,-0.002342415336554566,-0.0013873953507380747,4.099611463526022e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
58,0.58,-2.1678037046883907e-05,-7.825172675040304e-05,-1.088715185229376e-05,0.9999993398755385,0.0011145990400344772,-0.00023977955753844095,-0.0001429098701081411,0.1277276045274948,-0.02745844326490896,-0.01640688163215426,0.131668098263967,-0.00010934131634471713,-0.000394344313810579,-5.343133752945951e-05,0.011238048135209787,-0.002421466666386534,-0.001433229835813769,2.3343810038258284e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
59,0.59,-2.2790389282160093e-05,-8.225832927487791e-05,-1.143944768880968e-05,0.9999992704909347,0.0011717133242971844,-0.00025208704702077075,-0.000150191893881329,0.1342728371594673,-0.028866861842489717,-0.01724456050529789,0.13841494956906006,-0.00011295692014476074,-0.0004073226312407718,-5.508859494102884e-05,0.011608579084270038,-0.0025017130554954234,-0.0014796733272584438,3.925369649774706e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
60,0.6,-2.3939239708040183e-05,-8.639550890316217e-05,-1.2009218070483573e-05,0.9999991952012445,0.0012306936189071175,-0.00026479875191007653,-0.00015770764382385004,0.14103193457323268,-0.030321437752572674,-0.018109296869392492,0.14538222228334352,-0.00011662551247521666,-0.00042048598359164515,-5.67609843614981e-05,0.011984450224208187,-0.0025831500029078226,-0.001526717985608434,3.4026560717507996e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
61,0.61,-2.512512206611875e-05,-9.066510172379467e-05,-1.2596665086844633e-05,0.9999991136190743,0.0012915665492457984,-0.00027792061455828205,-0.00016546010629061051,0.14800795018428092,-0.031822841385031095,-0.019001450989876996,0.15257306082388064,-0.0001203468557272737,-0.0004338331986395723,-5.844783795661803e-05,0.012365631708554462,-0.002665773099823253,-0.0015743558855647846,4.488158315977549e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
62,0.62,-2.6348567971900735e-05,-9.506893176056622e-05,-1.320198658721201e-05,0.9999990253390448,0.001354358591856765,-0.00029145855556529437,-0.00017345222782352254,0.15520392046570688,-0.03337174015850222,-0.01992137941396134,0.1599905920355791,-0.00012412071555110705,-0.00044736310717413246,-6.014847493852901e-05,0.012752093883404612,-0.002749578029762474,-0.0016225790153346097,4.207857807751234e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
63,0.63,-2.761010695374077e-05,-9.960881099585962e-05,-1.3825376118071303e-05,0.9999989299373022,0.0014190960754026398,-0.0003054184742457397,-0.00018168691471969885,0.1626228650612612,-0.03496879856191261,-0.02086943494466345,0.16763792520027246,-0.00012794686086563698,-0.0004610745429596307,-6.186220150649744e-05,0.01314380728784419,-0.0028345605686792507,-0.0016713792759936446,2.014728004020198e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
64,0.64,-2.891026649191378e-05,-0.00010428653939379745,-1.4467022860253033e-05,0.9999988269710246,0.0014858051816238136,-0.0003198062490964602,-0.00019016703259661062,0.1702677868986332,-0.036614678196079754,-0.021845966614698974,0.17551815227017062,-0.0001318250638673599,-0.0004749663426944585,-6.358831079197362e-05,0.013540742654325736,-0.002920716585035724,-0.0017207484808695608,2.1093236162007853e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
65,0.65,-3.0249572057805875e-05,-0.00010910390492318934,-1.5127111565938599e-05,0.9999987159779273,0.0015545119462984992,-0.0003346277382646018,-0.00019889540595431892,0.17814167230293754,-0.0383100378154283,-0.02285131966023271,0.18363434789331137,-0.00013575510003825816,-0.0004890373459682782,-6.53260828079396e-05,0.013942870908999375,-0.0030080420398414707,-0.0017706783549455817,2.118533541918406e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
66,0.66,-3.16285471532147e-05,-0.00011406268358027017,-1.5805822495519262e-05,0.9999985964757638,0.0016252422602039023,-0.0003498887800161198,-0.0002078748177348893,0.1862474911103766,-0.04005553336987151,-0.023885835494502534,0.19198956956394986,-0.0001397367481527977,-0.0005032863952170106,-6.707478440249999e-05,0.014350163171997185,-0.0030965329866564193,-0.0018211605342839884,4.95290635937274e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
67,0.67,-3.3047713349748016e-05,-0.00011916463941122059,-1.650333135433365e-05,0.9999984679618246,0.001698021870078255,-0.00036559519320453123,-0.00021710800887909734,0.1945881967820494,-0.041851818046642,-0.02494985168132439,0.20058685769463164,-0.00014376979028402008,-0.0005177123356756085,-6.883366921668226e-05,0.014762590757671511,-0.0031861855715577168,-0.0018721865654691369,3.860662812970029e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
68,0.68,-3.450759032830985e-05,-0.00012441152453446157,-1.721980922930937e-05,0.9999983299124312,0.0017728763795834654,-0.0003817527777397407,-0.00022659767788053587,0.20316672651788026,-0.043699542312185945,-0.026043701908489616,0.20942923581923892,-0.00014785401180874061,-0.0005323140153286006,-7.060197764640099e-05,0.015180125174787805,-0.0032769960330706806,-0.0019237479050695154,2.0334662647828e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
69,0.6900000000000001,-3.600869591866289e-05,-0.00012980507916271434,-1.7955422525534156e-05,0.9999981817824316,0.001849831250268133,-0.00039836731505677033,-0.0002363464803372336,0.2119860013706378,-0.04559935395410827,-0.027167715961063793,0.218519710561938,-0.00015198920141185486,-0.000547090284858386,-7.237893680855307e-05,0.015602738126672165,-0.0033689607020639624,-0.0019758359191184723,5.6362384458072185e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
70,0.7000000000000001,-3.755154613905646e-05,-0.0001353470316248175,-1.8710332902782207e-05,0.9999980230046873,0.0019289118025306688,-0.00041544456858421866,-0.0002463570285008924,0.22104892636001666,-0.0475518981230796,-0.02832221969459779,0.22786127191590602,-0.0001561751510897672,-0.0005620399975912742,-7.416376051120173e-05,0.016030401511313873,-0.003462076001609091,-0.0020284418826132427,4.2023325153058844e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
71,0.71,-3.913665523590885e-05,-0.00014103909838729227,-1.9484697212021076e-05,0.9999978529895628,0.0020101432165822823,-0.000432990284212279,-0.00025663189082385474,0.23035839058675328,-0.0495578173749723,-0.029507535008261657,0.23745689324895983,-0.00016041165615294497,-0.000577162009441241,-7.595564922781807e-05,0.01646308742142358,-0.003556338446804458,-0.002081556979031835,6.879613069348567e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
72,0.72,-4.076453572353331e-05,-0.00014688298407564848,-2.027866743192487e-05,0.9999976711244102,0.0020935505334095813,-0.0004510101907601457,-0.00026717359150391036,0.23991726734674954,-0.05161775171258932,-0.03072397981791099,0.24730953143165266,-0.00016469851522760975,-0.0005924551788514024,-7.775379007553307e-05,0.01690076814444703,-0.0036517446445639415,-0.0021351722998674194,6.99798752065376e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
73,0.73,-4.2435698423896255e-05,-0.0001528803814954212,-2.1092390605418948e-05,0.9999974767730514,0.0021791586557365133,-0.0004695100004426325,-0.0002779846100270489,0.24972841424517192,-0.05373233862771112,-0.03197186802909717,0.2574221269871525,-0.0001690355302565707,-0.000607918366733186,-7.955735679737662e-05,0.017343416162534965,-0.0037482912933703236,-0.0021892788441799094,3.122732829436444e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
74,0.74,-4.4150652506397305e-05,-0.00015903297165293124,-2.1926008776282015e-05,0.9999972692752588,0.002266992348985436,-0.0004884954093358366,-0.0002890673807082725,0.2597946733105039,-0.05590221314297723,-0.03325150951003173,0.2677976041791305,-0.000173422506499209,-0.0006235504364031874,-8.136550974845897e-05,0.017791004152469574,-0.003845975182993503,-0.002243867518164187,8.72786957700048e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
75,0.75,-4.5909905527659696e-05,-0.00016534242377575975,-2.277965892583088e-05,0.999997047946233,0.0023570762422370235,-0.0005079720978416715,-0.0003004242922305728,0.27011887110851834,-0.058128007853755104,-0.0345632100645161,0.2784388711358845,-0.0001778592525306234,-0.0006393502535177103,-8.317739588606118e-05,0.01824350498554754,-0.003944793194173862,-0.0022989291347348833,3.3014801783442015e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
76,0.76,-4.771396347132032e-05,-0.00017181039533292942,-2.3653472909713487e-05,0.9999968120760797,0.0024494348291887974,-0.0005279457311511019,-0.00031205768718218585,0.28070381885614576,-0.06041035296985618,-0.03590727140484694,0.2893488199296362,-0.0001823455802399408,-0.0006553166860049669,-8.49921487636063e-05,0.01870089172742041,-0.004044742298270757,-0.002354454413127127,8.076578499773638e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
77,0.77,-4.9563330787808386e-05,-0.00017843853205478272,-2.4547577394835744e-05,0.9999965609292822,0.002544092469111987,-0.0005484219597059021,-0.00032396986159223046,0.2915523125352071,-0.06274987635734121,-0.03728399112470857,0.30053032674226265,-0.00018688130482780288,-0.0006714486039949449,-8.680888852846806e-05,0.01916313763789229,-0.004145819556876295,-0.002410433978512995,5.052094197082847e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
78,0.78,-5.145851043410166e-05,-0.00018522846795255,-2.546209379644769e-05,0.9999962937441736,0.0026410733878065094,-0.0005694064196587711,-0.00033616306446484275,0.30266713300598647,-0.06514720358010909,-0.03869366267206358,0.3119862519681867,-0.0001914662448030352,-0.0006877448797469262,-8.862672192359212e-05,0.01963021617067526,-0.0042480221213947195,-0.0024668583616334334,2.537617975700508e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
79,0.79,-5.340000391345134e-05,-0.0001921818253375942,-2.639713821541171e-05,0.9999960097324077,0.0027404016785537956,-0.0005909047333316413,-0.0003486394973118931,0.3140510461206133,-0.06760295794140951,-0.04013657532205034,0.3237194402813999,-0.00019610022197850803,-0.0007042043875746474,-9.0444742292895e-05,0.02010210097310317,-0.004351347232587272,-0.002523717998445143,3.981030342130225e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
80,0.8,-5.5388311315667614e-05,-0.0001993002148396862,-2.735282137478104e-05,0.9999957080784252,0.0028421013030704816,-0.0006129225096757173,-0.00036140131367740585,0.3257068028366018,-0.07011776052574997,-0.04161301414909877,0.33573272081316163,-0.00020078306146619474,-0.0007208260037691058,-9.226202959040676e-05,0.020578765885803606,-0.0044557922200829415,-0.0025810032297822628,1.3282472271499874e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
