lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,energy_J,joint_work_J,momentum_dP_norm,momentum_dL_norm,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad
ODR01_DYNAMICS_T_SM,143,1.430000000000e+00,7.3594584526412725e-04,-3.4762927284060216e-05,-3.3478345670778434e-04,9.9861935618090814e-01,9.9117397238207665e-03,-4.9183405339100823e-02,1.5560575687471066e-02,4.8889511626033812e-02,-1.4875617200768984e-01,8.9461472655603322e-02,6.0222451731935172e+00,2.2071901254561821e-02,2.2071901255385419e-02,1.4101498741551626e-16,5.9847959921199845e-17,-2.9434967754346297e-01,-1.2442375105682875e+00,-1.3330649377950252e+00,-9.9140305972937159e-01,-9.8109648763538157e-02,1.4948781470742722e-05
ODR01_DYNAMICS_T_SM,144,1.440000000000e+00,7.6378173336309773e-04,-3.1209880593400721e-05,-3.4145052124690510e-04,9.9857284348536690e-01,1.0147599835625505e-02,-4.9927690702615206e-02,1.6016496877563034e-02,4.9848167732995566e-02,-1.4911663954647050e-01,9.1257073910719119e-02,6.1228707535239799e+00,2.2514668139184749e-02,2.2514668138554267e-02,8.0323504117395427e-17,6.4067450347077932e-17,-2.9928980339874950e-01,-1.2475278056012382e+00,-1.3319585703546342e+00,-9.8756611351219448e-01,-9.9756385416864143e-02,1.4890926423844612e-05
ODR01_DYNAMICS_T_SM,145,1.450000000000e+00,7.9234231996778742e-04,-2.7501295942572270e-05,-3.4821087378165256e-04,9.9852522697635382e-01,1.0387848404469626e-02,-5.0673660651072289e-02,1.6481620477578410e-02,5.0819857294368748e-02,-1.4944178768132690e-01,9.3063338298937134e-02,6.2242009659098940e+00,2.2961899855939483e-02,2.2961899856263578e-02,1.0614466625631893e-16,1.7404602616247811e-16,-3.0426638772096809e-01,-1.2508423832367319e+00,-1.3308440378468092e+00,-9.8370085036932020e-01,-1.0141527509940026e-01,1.4832644402740585e-05
ODR01_DYNAMICS_T_SM,146,1.460000000000e+00,8.2163708027126572e-04,-2.3635141284407469e-05,-3.5506563834170339e-04,9.9847649436089081e-01,1.0632538305177732e-02,-5.1421135911040389e-02,1.6956005413818184e-02,5.1804512788701206e-02,-1.4973123721138210e-01,9.4879620727400971e-02,6.3262275896119968e+00,2.3413539790005732e-02,2.3413539790338327e-02,5.7219584981527968e-17,1.7368905267604862e-17,-3.0927911197358415e-01,-1.2541810313183968e+00,-1.3297214116095002e+00,-9.7980751770488106e-01,-1.0308621163049402e-01,1.4773939137891500e-05
ODR01_DYNAMICS_T_SM,147,1.470000000000e+00,8.5167538907338623e-04,-1.9609436296667392e-05,-3.6201596235607589e-04,9.9842663355053685e-01,1.0881721917884090e-02,-5.2169935279946254e-02,1.7439707507009086e-02,5.2802055221402647e-02,-1.4998462462494289e-01,9.6705261655901986e-02,6.4289422838144317e+00,2.3869527194539299e-02,2.3869527193694215e-02,7.1440285222178218e-17,1.2787924479933169e-16,-3.1432765271690760e-01,-1.2575435344241892e+00,-1.3285907640787449e+00,-9.7588636673124141e-01,-1.0476908719507982e-01,1.4714814417180300e-05
ODR01_DYNAMICS_T_SM,148,1.480000000000e+00,8.8246651502522802e-04,-1.5422254475302696e-05,-3.6906301697914187e-04,9.9837563266927098e-01,1.1135451076483645e-02,-5.2919875704076989e-02,1.7932779400336416e-02,5.3812393947714504e-02,-1.5020160256368881e-01,9.8539587528871375e-02,6.5323365900433252e+00,2.4329797086470484e-02,2.4329797087382435e-02,6.8691545067415159e-17,1.6567290355714846e-16,-3.1941168166938255e-01,-1.2609296739072158e+00,-1.3274521687749421e+00,-9.7193765242139385e-01,-1.0646379236410945e-01,1.4655274085194215e-05
ODR01_DYNAMICS_T_SM,149,1.490000000000e+00,9.1401961442259382e-04,-1.1071725442395741e-05,-3.7620799748482015e-04,9.9832348006186677e-01,1.1393777013971514e-02,-5.3670772352881632e-02,1.8435270477118685e-02,5.4835426508934942e-02,-1.5038184027653814e-01,1.0038191122684881e-01,6.6364019334624249e+00,2.4794280145502869e-02,2.4794280144386959e-02,1.0883229832169080e-16,1.1464934308770758e-16,-3.2453086576887674e-01,-1.2643392279365533e+00,-1.3263057002891268e+00,-9.6796163346135700e-01,-1.0817021611498205e-01,1.4595322042507011e-05
ODR01_DYNAMICS_T_SM,150,1.500000000000e+00,9.4634372606033576e-04,-6.5560367233733771e-06,-3.8345212341538176e-04,9.9827016430075077e-01,1.1656750313093373e-02,-5.4422438711192254e-02,1.8947226810721977e-02,5.5871038482424591e-02,-1.5052502406236370e-01,1.0223153253697018e-01,6.7411296270696450e+00,2.5262902616661732e-02,2.5262902617271845e-02,1.0315407380583415e-16,1.4740046534905683e-16,-3.2968486723397150e-01,-1.2677719715380702e+00,-1.3251514342692425e+00,-9.6395857220257186e-01,-1.0988824585197446e-01,1.4534962244961186e-05
ODR01_DYNAMICS_T_SM,151,1.510000000000e+00,9.7944776467325553e-04,-1.8734362125181184e-06,-3.9079663899422901e-04,9.9821567419461987e-01,1.1924420848620247e-02,-5.5174686653856032e-02,1.9468691077066225e-02,5.6919103345891411e-02,-1.5063085770074638e-01,1.0408773864197322e-01,6.8465108721899499e+00,2.5735586216738719e-02,2.5735586216929830e-02,8.4983747219407395e-17,4.4734344555831623e-17,-3.3487334362525090e-01,-1.2712276766352471e+00,-1.3239894474064167e+00,-9.5992873461429895e-01,-1.1161776742667141e-01,1.4474198702950209e-05
ODR01_DYNAMICS_T_SM,152,1.520000000000e+00,1.0133405157038101e-03,2.9777660153474205e-06,-3.9824281324591282e-04,9.9815999879526518e-01,1.2196837736711000e-02,-5.5927326540226752e-02,1.9999702505875943e-02,5.7979482356430648e-02,-1.5069906286996182e-01,1.0594980462718342e-01,6.9525367623593404e+00,2.6212248044977876e-02,2.6212248044361768e-02,1.3490751637495733e-16,7.8370344922505094e-17,-3.4009594790659076e-01,-1.2747061120899978e+00,-1.3228198174212338e+00,-9.5587239023601644e-01,-1.1335866515839545e-01,1.4413035480700750e-05
ODR01_DYNAMICS_T_SM,153,1.530000000000e+00,1.0480306293246403e-03,7.9991955356601843e-06,-4.0579194023882475e-04,9.9810312740525520e-01,1.2474049279672694e-02,-5.6680167300678555e-02,2.0540296813445259e-02,5.9052024444768918e-02,-1.5072937955142496e-01,1.0781699400490755e-01,7.0591982852980379e+00,2.6692800498345454e-02,2.6692800499255365e-02,1.0408340855860843e-16,2.1103821920200811e-17,-3.4535232850644865e-01,-1.2782070437434909e+00,-1.3216426230500087e+00,-9.5178981212981584e-01,-1.1511082185463727e-01,1.4351476695554888e-05
ODR01_DYNAMICS_T_SM,154,1.540000000000e+00,1.0835266143469262e-03,1.3192411363379834e-05,-4.1344533931201595e-04,9.9804504958559503e-01,1.2756102909496008e-02,-5.7433016525347783e-02,2.1090506135430131e-02,6.0136566125135356e-02,-1.5072156641983026e-01,1.0968855925562189e-01,7.1664863247802337e+00,2.7177151191721129e-02,2.7177151190321505e-02,8.5548429492723566e-17,5.7245874707234634e-17,-3.5064212937915301e-01,-1.2817302344569690e+00,-1.3204579440310624e+00,-9.4768127683280046e-01,-1.1687411883148580e-01,1.4289526517252350e-05
ODR01_DYNAMICS_T_SM,155,1.550000000000e+00,1.1198368331572226e-03,1.8558904227857637e-05,-4.2120435509607407e-04,9.9798575516219767e-01,1.3043045137607515e-02,-5.8185680563249943e-02,2.1650358987045069e-02,6.1232931421151576e-02,-1.5067540121825143e-01,1.1156374238531358e-01,7.2743916645053321e+00,2.7665202883343665e-02,2.7665202884206670e-02,8.2102099883957449e-17,7.6721075282698495e-17,-3.5596499006619275e-01,-1.2852754441525709e+00,-1.3192658610909940e+00,-9.4354706430948143e-01,-1.1864843593405847e-01,1.4227189167212725e-05
ODR01_DYNAMICS_T_SM,156,1.560000000000e+00,1.1569694950177994e-03,2.4100094094582169e-05,-4.2907035778138203e-04,9.9792523423397483e-01,1.3334921493974540e-02,-5.8937964609970028e-02,2.2219880185321748e-02,6.2340931808103746e-02,-1.5059068111748572e-01,1.1344177549829280e-01,7.3829049887601190e+00,2.8156853405836860e-02,2.8156853405896985e-02,1.5654858205147556e-16,1.3102618018888188e-16,-3.6132054575750672e-01,-1.2888424298541528e+00,-1.3180664559309554e+00,-9.3938745790417522e-01,-1.2043365155693123e-01,1.4164468917817694e-05
ODR01_DYNAMICS_T_SM,157,1.570000000000e+00,1.1949326511788681e-03,2.9817328531997287e-05,-4.3704474305149440e-04,9.9786347717896895e-01,1.3631776477633868e-02,-5.9689672810847819e-02,2.2799090817292922e-02,6.3460366171925978e-02,-1.5046722305895885e-01,1.1532188138476770e-01,7.4920168864639463e+00,2.8651995603134969e-02,2.8651995602840027e-02,1.0838898772828417e-16,3.8163916471489756e-17,-3.6670842735277287e-01,-1.2924309457281078e+00,-1.3168598112129255e+00,-9.3520274429340111e-01,-1.2222964266456886e-01,1.4101370091693251e-05
ODR01_DYNAMICS_T_SM,158,1.580000000000e+00,1.2337341887468404e-03,3.5711880512121254e-05,-4.4512893219003034e-04,9.9780047466165533e-01,1.3933653499070123e-02,-6.0440608356488734e-02,2.3388008180282614e-02,6.4591020785192590e-02,-1.5030486408052718e-01,1.1720327412244029e-01,7.6017178528410083e+00,2.9150517273618323e-02,2.9150517274429927e-02,8.1217670857555891e-17,6.9388939039072284e-18,-3.7212826152269807e-01,-1.2960407431241880e+00,-1.3156460105459835e+00,-9.3099321343827768e-01,-1.2403628481175495e-01,1.4037897060991927e-05
ODR01_DYNAMICS_T_SM,159,1.590000000000e+00,1.2733818248810995e-03,4.1784946373744533e-05,-4.5332437209401631e-04,9.9773621763977849e-01,1.4240594824515245e-02,-6.1190573582945905e-02,2.3986645732627227e-02,6.5732669300381519e-02,-1.5010346162455124e-01,1.1908515969135147e-01,7.7119982917339609e+00,2.9652301119758827e-02,2.9652301118301690e-02,9.7392017003998514e-17,2.5758161150233584e-16,-3.7757967077030713e-01,-1.2996715706163249e+00,-1.3144251384725834e+00,-9.2675915853692037e-01,-1.2585345216402222e-01,1.3974054246675018e-05
ODR01_DYNAMICS_T_SM,160,1.600000000000e+00,1.3138831018012431e-03,4.8037644155071664e-05,-4.6163253513737648e-04,9.9767069737040748e-01,1.4552641525820309e-02,-6.1939370076277013e-02,2.4595013064028195e-02,6.6885072760635184e-02,-1.4986289382763904e-01,1.2096673660117915e-01,7.8228485190178843e+00,3.0157224704566409e-02,3.0157224705603603e-02,7.3761453977629412e-17,1.1236938283130691e-16,-3.8306227349223299e-01,-1.3033231740434503e+00,-1.3131972804548273e+00,-9.2250087597683805e-01,-1.2768101751808270e-01,1.3909846117794801e-05
ODR01_DYNAMICS_T_SM,161,1.610000000000e+00,1.3552453801578398e-03,5.4471011206625370e-05,-4.7005491923008557e-04,9.9760390541728194e-01,1.4869833419026625e-02,-6.2686798772193852e-02,2.5213115832276273e-02,6.8047979628209659e-02,-1.4958305979149428e-01,1.2284719653016291e-01,7.9342587635679136e+00,3.0665160415114308e-02,3.0665160415114502e-02,5.0037075531084012e-17,1.3686737366773709e-16,-3.8857568404000481e-01,-1.3069952965503171e+00,-1.3119625228607397e+00,-9.1821866528733109e-01,-1.2951885232225763e-01,1.3845277190776771e-05
ODR01_DYNAMICS_T_SM,162,1.620000000000e+00,1.3974758345057833e-03,6.1086002748027369e-05,-4.7859304754460516e-04,9.9753583365629817e-01,1.5192209017573096e-02,-6.3432660064488430e-02,2.5840955747492823e-02,6.9221125830763591e-02,-1.4926387983433603e-01,1.2472572497481343e-01,8.0462191711554993e+00,3.1175975433408953e-02,3.1175975433471864e-02,3.7367087251761353e-17,1.7506961331310467e-16,-3.9411951278133911e-01,-1.3106876786283208e+00,-1.3107209529505415e+00,-9.1391282909188742e-01,-1.3136682669690797e-01,1.3780352028701848e-05
ODR01_DYNAMICS_T_SM,163,1.630000000000e+00,1.4405814471465830e-03,6.7883489712722360e-05,-4.8724846842942602e-04,9.9746647428224477e-01,1.5519805474250949e-02,-6.4176753909147038e-02,2.6478530523313767e-02,7.0404234825602416e-02,-1.4890529572239380e-01,1.2660150190953001e-01,8.1587198059768351e+00,3.1689531714856209e-02,3.1689531715489619e-02,4.1633363423443370e-17,1.1445231709044298e-16,-3.9969336616142748e-01,-1.3144000581563191e+00,-1.3094726588629233e+00,-9.0958367306058019e-01,-1.3322480945486426e-01,1.3715075240588623e-05
ODR01_DYNAMICS_T_SM,164,1.640000000000e+00,1.4845690027525771e-03,7.4864256950825234e-05,-4.9602275517258163e-04,9.9739581981478365e-01,1.5852658528729562e-02,-6.4918879932361839e-02,2.7125833846993713e-02,7.1597017681952896e-02,-1.4850727088101498e-01,1.2847370245524400e-01,8.2717506532154914e+00,3.2205685974562234e-02,3.2205685973256348e-02,7.8810685003042802e-17,2.4037033579794548e-17,-4.0529684676422767e-01,-1.3181321704414544e+00,-1.3082177296013202e+00,-9.0523150586246492e-01,-1.3509266812185708e-01,1.3649451480675556e-05
ODR01_DYNAMICS_T_SM,165,1.650000000000e+00,1.5294450834469088e-03,8.2029001638698329e-05,-5.0491750567388082e-04,9.9732386310403653e-01,1.6190802458666245e-02,-6.5658837539390225e-02,2.7782855360119974e-02,7.2799173181302496e-02,-1.4806979058496253e-01,1.3034149755617655e-01,8.3853016219706387e+00,3.2724289681688876e-02,3.2724289682788926e-02,7.9721821457351802e-17,1.8177385842962546e-16,-4.1092955337375181e-01,-1.3218837482599737e+00,-1.3069562550201850e+00,-9.0085663911797609e-01,-1.3697026895694694e-01,1.3583485447703220e-05
ODR01_DYNAMICS_T_SM,166,1.660000000000e+00,1.5752160624439126e-03,8.9378331082062072e-05,-5.1393434224199501e-04,9.9725059733705690e-01,1.6534270020543002e-02,-6.6396426023607069e-02,2.8449580613127318e-02,7.4010387935802585e-02,-1.4759286212751682e-01,1.3220405466379129e-01,8.4993625465314402e+00,3.3245189062071856e-02,3.3245189061284305e-02,3.3993498887762956e-17,6.9236984352305192e-17,-4.1659108103535630e-01,-1.3256545218980496e+00,-1.3056883258112624e+00,-8.9645938735132513e-01,-1.3885747697295453e-01,1.3517181884196519e-05
ODR01_DYNAMICS_T_SM,167,1.670000000000e+00,1.6218881000373243e-03,9.6912761540898684e-05,-5.2307491107783123e-04,9.9717601604261197e-01,1.6883092407984201e-02,-6.7131444677345525e-02,2.9125991067439298e-02,7.5230336524688024e-02,-1.4707651496803509e-01,1.3406053842700413e-01,8.6139231900733648e+00,3.3768225109287425e-02,3.3768225109680944e-02,1.0682291383637863e-16,6.3996956157000003e-17,-4.2228102111703131e-01,-1.3294442191926010e+00,-1.3044140334898624e+00,-8.9204006794289659e-01,-1.4075415595689095e-01,1.3450545575746913e-05
ODR01_DYNAMICS_T_SM,168,1.680000000000e+00,1.6694671372480597e-03,1.0463271606796090e-04,-5.3234088197633047e-04,9.9710011309740687e-01,1.7237299193209727e-02,-6.7863692903308889e-02,2.9812064054468932e-02,7.6458681648631607e-02,-1.4652080085766078e-01,1.3591011138770326e-01,8.7289732458328846e+00,3.4293233604339286e-02,3.4293233604752643e-02,1.3877787807814457e-17,1.5015131505079495e-16,-4.2799896137068988e-01,-1.3332525655721146e+00,-1.3031334703811353e+00,-8.8759900108164613e-01,-1.4266016849038771e-01,1.3383581350294639e-05
ODR01_DYNAMICS_T_SM,169,1.690000000000e+00,1.7179588913218062e-03,1.1253852315192889e-04,-5.4173394777795212e-04,9.9702288273100714e-01,1.7596918282513901e-02,-6.8592970326504007e-02,3.0507772771843463e-02,7.7695074301908515e-02,-1.4592579394291758e-01,1.3775193468062508e-01,8.8445023400609095e+00,3.4820045144117580e-02,3.4820045143117512e-02,1.8515278288508872e-16,1.3947004136484323e-16,-4.3374448599345838e-01,-1.3370792840974659e+00,-1.3018467296063443e+00,-8.8313650971749624e-01,-1.4457537597012732e-01,1.3316294077410931e-05
ODR01_DYNAMICS_T_SM,170,1.700000000000e+00,1.7673688507388733e-03,1.2063041516708073e-04,-5.5125582383234962e-04,9.9694431953100104e-01,1.7961975868632921e-02,-6.9319076906385196e-02,3.1213086271799410e-02,7.8939153962203093e-02,-1.4529159084696167e-01,1.3958516873661889e-01,8.9605000343286374e+00,3.5348485178760970e-02,3.5348485179801499e-02,7.2444179189602378e-17,3.6222089594801189e-17,-4.3951717568896403e-01,-1.3409240955027388e+00,-1.3005539050691406e+00,-8.7865291951373548e-01,-1.4649963862827273e-01,1.3248688667580264e-05
ODR01_DYNAMICS_T_SM,171,1.710000000000e+00,1.8177022693939260e-03,1.2890852649655483e-04,-5.6090824748581129e-04,9.9686441844847862e-01,1.8332496377252497e-02,-7.0041813051755344e-02,3.1927969437119542e-02,8.0190548797858724e-02,-1.4461831072830711e-01,1.4140897398833868e-01,9.0769558271264810e+00,3.5878374058036511e-02,3.5878374056830982e-02,5.7219584981527968e-17,1.1434709774658239e-16,-4.4531660772862641e-01,-1.3447867182360476e+00,-1.2992550914418366e+00,-8.7414855879941367e-01,-1.4843281555289808e-01,1.3180770071482553e-05
ODR01_DYNAMICS_T_SM,172,1.720000000000e+00,1.8689641630474094e-03,1.3737289261992781e-04,-5.7069297731471411e-04,9.9678317480219858e-01,1.8708502431252071e-02,-7.0760979731282689e-02,3.2652382998772246e-02,8.1448875892323247e-02,-1.4390609531687962e-01,1.4322251157738600e-01,9.1938591571428052e+00,3.6409527086827286e-02,3.6409527087464859e-02,7.4734174503522706e-17,1.0198049666328888e-16,-4.5114235601294511e-01,-1.3486668685003578e+00,-1.2979503841516800e+00,-8.6962375852174012e-01,-1.5037476470841857e-01,1.3112543279275392e-05
ODR01_DYNAMICS_T_SM,173,1.730000000000e+00,1.9211593030204399e-03,1.4602344807727359e-04,-5.8061179255184032e-04,9.9670058428407315e-01,1.9090014794562685e-02,-7.1476378591059306e-02,3.3386283507426853e-02,8.2713741485507947e-02,-1.4315510892729807e-01,1.4502494406193867e-01,9.3111994043571400e+00,3.6941754589800160e-02,3.6941754590003491e-02,9.3095030746772742e-17,8.1291740796213131e-17,-4.5699399113279110e-01,-1.3525642602943071e+00,-1.2966398793671270e+00,-8.6507885219847980e-01,-1.5232534295602093e-01,1.3044013319876273e-05
ODR01_DYNAMICS_T_SM,174,1.740000000000e+00,1.9742922125945924e-03,1.5486002557276961e-04,-5.9066649223039956e-04,9.9661664296318075e-01,1.9477052337215577e-02,-7.2187812065569595e-02,3.4129623353316561e-02,8.3984741231740531e-02,-1.4236553844932082e-01,1.4681543612389747e-01,9.4289658930229976e+00,3.7474861985304156e-02,3.7474861984685276e-02,1.4101498741551626e-16,6.9583821760600615e-17,-4.6287108043069469e-01,-1.3564786054530256e+00,-1.2953236739841179e+00,-8.6051417587035095e-01,-1.5428440607409336e-01,1.2975185260244810e-05
ODR01_DYNAMICS_T_SM,175,1.750000000000e+00,2.0283671620360461e-03,1.6388235453155438e-04,-6.0085889439606785e-04,9.9653134729036796e-01,1.9869631990557777e-02,-7.2895083492484414e-02,3.4882350764067663e-02,8.5261460473952014e-02,-1.4153759331543514e-01,1.4859315527458386e-01,9.5471478935348255e+00,3.8008649868525618e-02,3.8008649869398781e-02,5.4194493864142087e-17,1.1780803309511844e-16,-4.6877318806213464e-01,-1.3604096136889567e+00,-1.2940018656123491e+00,-8.5593006805342320e-01,-1.5625180877865530e-01,1.2906064204664971e-05
ODR01_DYNAMICS_T_SM,176,1.760000000000e+00,2.0833881635231298e-03,1.7309005964574696e-04,-6.1119083526242645e-04,9.9644469410272174e-01,2.0267768702325481e-02,-7.3597997229048570e-02,3.5644409803437575e-02,8.6543474533704895e-02,-1.4067150544561197e-01,1.5035727255803932e-01,9.6657346242479196e+00,3.8542914103909622e-02,3.8542914102640241e-02,5.0515910130503314e-17,1.9503877990591003e-16,-4.7469987505682959e-01,-1.3643569926326795e+00,-1.2926745525615486e+00,-8.5132686969151261e-01,-1.5822740474378855e-01,1.2836655294027286e-05
ODR01_DYNAMICS_T_SM,177,1.770000000000e+00,2.1393589679979757e-03,1.8248266022128956e-04,-6.2166416818915636e-04,9.9635668062716920e-01,2.0671475407304352e-02,-7.4296358760430573e-02,3.6415740402135820e-02,8.7830349016629949e-02,-1.3976752916928276e-01,1.5210696325097156e-01,9.7847152542493525e+00,3.9077445926829373e-02,3.9077445927582902e-02,5.9285935503344339e-17,1.9930455364337951e-17,-4.8065069938002458e-01,-1.3683204478737274e+00,-1.2913418338277485e+00,-8.4670492410858089e-01,-1.6021104662206631e-01,1.2766963705111097e-05
ODR01_DYNAMICS_T_SM,178,1.780000000000e+00,2.1962830591936949e-03,1.9205956841402349e-04,-6.3228076278572839e-04,9.9626730448505474e-01,2.1080762976876478e-02,-7.4989974820706060e-02,3.7196278345906081e-02,8.9121640132809418e-02,-1.3882594112463958e-01,1.5384140755841783e-01,9.9040789045407767e+00,3.9612032054467505e-02,3.9612032054522496e-02,1.3455014484288012e-16,2.9642967751672169e-17,-4.8662521599378433e-01,-1.3722996830014114e+00,-1.2900038090795600e+00,-8.4206457696112991e-01,-1.6220258606498450e-01,1.2696994649866741e-05
