t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
11.6000,60.00000,-40.00000,0.027905,19.199820,0.001088,19.199840,0.0048206,0.0000088,0.0010678,0.006282,0.006039,1.85907320e-06,4.93401325e-09,-1.04633455e-10,1.78733491e-06,4.94977500e-09,-1.00207978e-10,1.54644899e-09,6.45551584e-10,5.082e-21,2.118e-22
11.6200,60.00000,-40.00000,0.027905,19.199816,0.001088,19.199836,0.0048206,0.0000088,0.0010678,0.008116,0.007874,2.40271626e-06,7.45561113e-09,-2.30874278e-11,2.33141315e-06,7.46904989e-09,-1.92485267e-11,1.54644899e-09,6.47411377e-10,3.388e-21,4.235e-22
11.6400,60.00000,-40.00000,0.027905,19.199813,0.001088,19.199833,0.0048206,0.0000088,0.0010678,0.009832,0.009596,2.90691579e-06,5.13464823e-09,-4.97895079e-11,2.83728415e-06,5.17334928e-09,-4.58912122e-11,1.54644899e-09,6.49015553e-10,1.271e-21,9.529e-22
11.6600,60.00000,-40.00000,0.027906,19.199810,0.001088,19.199830,0.0048206,0.0000088,0.0010678,0.011399,0.011173,3.36362887e-06,-7.04460805e-10,-1.28525368e-10,3.29687367e-06,-6.29024251e-10,-1.24508192e-10,1.54644899e-09,6.50337386e-10,5.082e-21,9.529e-22
11.6800,60.00000,-40.00000,0.027906,19.199808,0.001088,19.199827,0.0048206,0.0000088,0.0010677,0.012782,0.012569,3.76561179e-06,-6.66259963e-09,-3.20543952e-11,3.70288561e-06,-6.56233813e-09,-2.88588202e-11,1.54644899e-09,6.51366262e-10,6.776e-21,8.470e-22
11.7000,60.00000,-40.00000,0.027906,19.199805,0.001088,19.199825,0.0048206,0.0000088,0.0010677,0.013946,0.013750,4.10650804e-06,-9.28968710e-09,-8.69603624e-11,4.04889143e-06,-9.19320485e-09,-8.37153588e-11,1.54644899e-09,6.52110059e-10,3.388e-21,1.588e-22
11.7200,60.00000,-40.00000,0.027906,19.199804,0.001088,19.199823,0.0048206,0.0000088,0.0010677,0.014868,0.014693,4.38093338e-06,-7.11658303e-09,-1.35556296e-10,4.32941671e-06,-7.05264037e-09,-1.32498482e-10,1.54644899e-09,6.52596677e-10,4.235e-21,4.235e-22
11.7400,60.00000,-40.00000,0.027906,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015539,0.015388,4.58454826e-06,-1.50738879e-09,-4.55545443e-11,4.54001523e-06,-1.48833976e-09,-4.33717331e-11,1.54644899e-09,6.52870289e-10,4.235e-22,2.912e-22
11.7600,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.015959,0.015834,4.71413284e-06,4.16732013e-09,-1.24628356e-10,4.67734560e-06,4.15229457e-09,-1.22409892e-10,1.54644899e-09,6.52986528e-10,1.271e-21,5.294e-23
11.7800,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016132,0.016036,4.76766634e-06,6.53935943e-09,-1.35291198e-10,4.73925211e-06,6.51726476e-09,-1.33595501e-10,1.54644899e-09,6.53010919e-10,2.118e-22,2.647e-23
11.8000,60.00000,-40.00000,0.027907,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016061,0.015995,4.74437521e-06,4.22845652e-09,-5.12890044e-11,4.72481513e-06,4.22605333e-09,-5.05166402e-11,1.54644899e-09,6.53016627e-10,4.235e-22,1.588e-22
11.8200,60.00000,-40.00000,0.027907,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015742,0.015707,4.64475225e-06,-1.35907334e-09,-1.33927297e-10,4.63437276e-06,-1.33135255e-09,-1.33199754e-10,1.54644899e-09,6.53077741e-10,8.470e-22,3.176e-22
11.8400,60.00000,-40.00000,0.027907,19.199803,0.001089,19.199823,0.0048206,0.0000088,0.0010677,0.015171,0.015167,4.47054291e-06,-6.87954417e-09,-1.03473068e-10,4.46951006e-06,-6.83381481e-09,-1.03509257e-10,1.54644899e-09,6.53262532e-10,3.388e-21,2.118e-22
11.8600,60.00000,-40.00000,0.027907,19.199804,0.001089,19.199824,0.0048206,0.0000088,0.0010677,0.014345,0.014374,4.22468711e-06,-9.04401777e-09,-3.82270404e-11,4.23300423e-06,-9.00764143e-09,-3.90380657e-11,1.54644899e-09,6.53631033e-10,1.694e-21,3.176e-22
11.8800,60.00000,-40.00000,0.027908,19.199806,0.001089,19.199826,0.0048206,0.0000088,0.0010677,0.013275,0.013334,3.91125026e-06,-6.55841674e-09,-1.24395745e-10,3.92875862e-06,-6.55765319e-09,-1.25203066e-10,1.54644899e-09,6.54233136e-10,3.388e-21,2.118e-22
11.9000,60.00000,-40.00000,0.027908,19.199809,0.001089,19.199829,0.0048206,0.0000088,0.0010678,0.011982,0.012071,3.53535188e-06,-8.70437128e-10,-6.83176547e-11,3.56173415e-06,-9.14811462e-10,-6.99396210e-11,1.54644899e-09,6.55103560e-10,1.694e-21,5.294e-22
11.9200,60.00000,-40.00000,0.027908,19.199811,0.001089,19.199831,0.0048206,0.0000088,0.0010678,0.010498,0.010617,3.10308542e-06,4.70262918e-09,-3.16988146e-11,3.13787168e-06,4.62601979e-09,-3.38531538e-11,1.54644899e-09,6.56257949e-10,6.776e-21,1.059e-22
11.9400,60.00000,-40.00000,0.027908,19.199815,0.001089,19.199834,0.0048206,0.0000088,0.0010678,0.008859,0.009003,2.62144462e-06,6.94699877e-09,-1.07338413e-10,2.66402040e-06,6.86589774e-09,-1.09498218e-10,1.54644899e-09,6.57693788e-10,3.388e-21,5.294e-22
11.9600,60.00000,-40.00000,0.027908,19.199818,0.001089,19.199838,0.0048206,0.0000088,0.0010678,0.007094,0.007262,2.09823292e-06,4.64812063e-09,-2.39655329e-11,2.14784954e-06,4.58885722e-09,-2.69736876e-11,1.54644899e-09,6.59392186e-10,1.694e-21,6.353e-22
11.9800,60.00000,-40.00000,0.027908,19.199821,0.001089,19.199841,0.0048207,0.0000088,0.0010678,0.005227,0.005416,1.54193892e-06,-7.12703814e-10,-8.91903257e-12,1.59772620e-06,-7.40410770e-10,-1.22160349e-11,1.54644899e-09,6.61317121e-10,6.776e-21,8.470e-22
12.0000,60.00000,-40.00000,0.027909,19.199825,0.001089,19.199845,0.0048207,0.0000088,0.0010678,0.003278,0.003485,9.61593584e-07,-5.85270000e-09,-6.27181146e-11,1.02257496e-06,-5.86093552e-09,-6.59989531e-11,1.54644899e-09,6.63416134e-10,5.082e-21,5.294e-22
