candidate,station_mm,y_max,y_min,z_max,z_min,clr_plusY,clr_minusY,clr_plusZ,clr_minusZ,rail_min_clearance_mm,governing_rail_zone,responsible_link,classification
CAND_3_THIN,132.0,40.125,-40.125,10.736,10.736,73.025,73.025,102.414,123.886,113.944,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,133.0,40.125,-40.125,100.691,100.691,73.025,73.025,12.459,213.841,64.646,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,134.0,40.125,40.125,29.900,29.555,73.025,153.275,83.250,142.705,98.748,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,135.0,40.125,-40.125,29.142,13.929,73.025,73.025,84.008,127.079,99.323,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,136.0,38.125,-38.125,104.345,104.345,75.025,75.025,8.805,217.495,66.526,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,137.0,40.125,-40.125,102.444,17.646,73.025,73.025,10.706,130.796,64.563,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,140.0,40.125,-40.125,23.680,23.680,73.025,73.025,89.470,136.830,103.536,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,141.0,40.125,-40.125,105.335,103.347,73.025,73.025,7.815,216.497,64.538,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,142.0,32.375,-33.375,111.423,111.423,80.775,79.775,1.727,224.573,71.275,NY_PZ,link2,NEAR_BOUNDARY
CAND_3_THIN,143.0,22.425,-18.775,111.464,111.464,90.725,94.375,1.686,224.614,82.225,PY_PZ,link2,NEAR_BOUNDARY
CAND_3_THIN,144.0,29.275,-30.075,111.461,111.447,83.875,83.075,1.689,224.597,74.575,NY_PZ,link2,NEAR_BOUNDARY
CAND_3_THIN,145.0,25.375,-30.075,54.540,54.507,87.775,83.075,58.610,167.657,89.865,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,146.0,40.125,-40.125,111.350,54.568,73.025,73.025,1.800,167.718,64.538,NY_PZ,link3,NEAR_BOUNDARY
CAND_3_THIN,147.0,32.375,-33.375,111.295,54.700,80.775,79.775,1.855,167.850,71.275,NY_PZ,link2,NEAR_BOUNDARY
CAND_3_THIN,148.0,22.625,-25.275,111.055,54.761,90.525,87.875,2.095,167.911,82.225,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,149.0,29.275,-30.075,110.967,110.915,83.875,83.075,2.183,224.065,74.575,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,150.0,40.125,-40.125,110.810,55.125,73.025,73.025,2.340,168.275,64.562,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,151.0,32.375,-33.375,110.409,55.365,80.775,79.775,2.741,168.515,71.275,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,152.0,29.275,-25.275,110.195,110.153,83.875,87.875,2.955,223.303,75.375,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,153.0,22.625,-30.075,109.754,55.946,90.525,83.075,3.396,169.096,74.575,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,154.0,40.125,-40.125,109.470,56.463,73.025,73.025,3.680,169.613,64.643,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,155.0,38.125,-38.125,108.790,56.854,75.025,75.025,4.360,170.004,66.560,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,156.0,29.275,-18.775,108.421,57.407,83.875,94.375,4.729,170.557,75.375,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,157.0,40.125,-40.125,108.190,57.999,73.025,73.025,4.960,171.149,64.843,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,158.0,38.125,-38.125,107.570,58.488,75.025,75.025,5.580,171.638,66.707,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,159.0,32.375,-33.375,106.900,59.066,80.775,79.775,6.250,172.216,82.225,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,160.0,40.125,-40.125,106.479,59.621,73.025,73.025,6.671,172.771,65.234,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,161.0,22.625,-30.075,105.417,60.854,90.525,83.075,7.733,174.004,74.575,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,162.0,40.125,-40.125,104.606,61.147,73.025,73.025,8.544,174.297,65.881,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,163.0,40.125,-40.125,104.099,61.916,73.025,73.025,9.051,175.066,66.822,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,164.0,40.125,-40.125,102.821,62.915,73.025,73.025,10.329,176.065,67.685,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,165.0,38.125,-38.125,101.921,64.371,75.025,75.025,11.229,177.521,68.650,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,166.0,32.375,-33.375,100.947,65.330,80.775,79.775,12.203,178.480,71.423,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,167.0,29.275,-30.075,98.537,66.435,83.875,83.075,14.613,179.585,74.825,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,168.0,32.375,-33.375,97.816,68.076,80.775,79.775,15.334,181.226,75.790,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,169.0,32.375,-33.375,96.102,70.846,80.775,79.775,17.048,183.996,71.786,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,170.0,32.375,-33.375,93.820,71.989,80.775,79.775,19.330,185.139,76.149,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,171.0,32.375,-33.375,91.803,75.188,80.775,79.775,21.347,188.338,72.424,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,172.0,32.375,-33.375,87.268,78.145,80.775,79.775,25.882,191.295,73.364,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,176.0,35.125,-35.125,12.541,12.541,78.025,78.025,100.609,125.691,115.403,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,177.0,35.125,-35.125,13.450,12.828,78.025,78.025,99.700,125.978,114.678,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,178.0,35.125,-35.125,15.165,14.284,78.025,78.025,97.985,127.434,113.319,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-183.0,32.375,-33.375,20.520,8.384,80.775,79.775,92.630,121.534,110.263,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-182.0,32.375,-33.375,23.195,4.786,80.775,79.775,89.955,117.936,110.979,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-181.0,32.375,-33.375,26.315,2.288,80.775,79.775,86.835,115.438,106.908,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-180.0,29.275,-18.775,27.563,1.263,83.875,94.375,85.587,114.413,107.813,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-179.0,32.375,-33.375,29.367,-0.916,80.775,79.775,83.783,112.234,103.843,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-178.0,32.375,-33.375,31.062,-2.442,80.775,79.775,82.088,110.708,105.305,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-177.0,38.125,-38.125,87.797,-4.056,75.025,75.025,25.353,109.094,71.538,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-176.0,35.125,-35.125,88.567,-4.711,78.025,78.025,24.583,108.439,71.361,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-175.0,40.125,-40.125,89.210,-5.940,73.025,73.025,23.940,107.210,71.219,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-174.0,40.125,-40.125,35.251,-6.822,73.025,73.025,77.899,106.328,102.695,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-173.0,40.125,-40.125,36.159,-7.980,73.025,73.025,76.991,105.170,98.849,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-172.0,40.125,-40.125,36.934,-8.499,73.025,73.025,76.216,104.651,100.732,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-171.0,40.125,-40.125,37.648,-9.206,73.025,73.025,75.502,103.944,106.067,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-170.0,29.275,-30.075,38.355,-9.926,83.875,83.075,74.795,103.224,100.565,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-169.0,38.125,-38.125,38.838,-10.631,75.025,75.025,74.312,102.519,97.012,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-168.0,40.125,-40.125,39.621,-10.992,73.025,73.025,73.529,102.158,96.692,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-167.0,22.425,-18.775,40.178,40.178,90.725,94.375,72.972,153.328,104.487,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-166.0,29.275,-30.075,40.488,-12.033,83.875,83.075,72.662,101.117,98.986,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-165.0,38.125,-38.125,40.860,-12.219,75.025,75.025,72.290,100.931,95.652,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-164.0,40.125,-40.125,41.232,-12.810,73.025,73.025,71.918,100.340,97.894,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-163.0,22.625,-25.275,41.533,-12.978,90.525,87.875,71.617,100.172,101.411,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-162.0,22.425,-18.775,41.876,-13.396,90.725,94.375,71.274,99.754,103.448,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-161.0,38.125,-38.125,42.160,-13.516,75.025,75.025,70.990,99.634,97.910,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-160.0,40.125,-40.125,42.170,-13.678,73.025,73.025,70.980,99.472,94.784,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-159.0,32.375,-33.375,42.357,-13.904,80.775,79.775,70.793,99.246,97.169,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-158.0,22.625,-25.275,42.568,42.568,90.525,87.875,70.582,155.718,100.770,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-157.0,22.425,-18.775,42.686,42.686,90.725,94.375,70.464,155.836,102.959,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-156.0,40.125,-40.125,42.734,-8.198,73.025,73.025,70.416,104.952,94.414,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-155.0,22.425,-30.075,42.754,42.746,90.725,83.075,70.396,155.896,96.915,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-153.0,22.625,-25.275,42.694,42.694,90.525,87.875,70.456,155.844,100.693,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-152.0,40.125,-40.125,42.661,-6.033,73.025,73.025,70.489,107.117,97.591,PY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-151.0,38.125,-38.125,42.533,-8.012,75.025,75.025,70.617,105.138,94.544,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-150.0,22.625,-30.075,42.412,42.412,90.525,83.075,70.738,155.562,97.134,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-148.0,40.125,-40.125,-4.977,-4.977,73.025,73.025,118.127,108.173,118.735,NY_NZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-144.0,40.125,-40.125,-3.081,-3.081,73.025,73.025,116.231,110.069,120.332,NY_NZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-141.0,40.125,-40.125,72.006,72.006,73.025,73.025,41.144,185.156,72.312,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-140.0,40.125,-40.125,-0.427,-0.427,73.025,73.025,113.577,112.723,122.580,NY_NZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-138.0,40.125,-40.125,2.868,2.868,73.025,73.025,110.282,116.018,120.512,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-137.0,40.125,-40.125,77.492,65.295,73.025,73.025,35.658,178.445,70.007,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-136.0,40.125,40.125,69.221,64.884,73.025,153.275,43.929,178.034,73.612,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-134.0,40.125,-40.125,80.787,80.787,73.025,73.025,32.363,193.937,68.796,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-131.0,40.125,-40.125,83.441,83.441,73.025,73.025,29.709,196.591,67.921,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-128.0,40.125,-40.125,16.961,16.961,73.025,73.025,96.189,130.111,108.871,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-127.0,40.125,-40.125,85.337,85.337,73.025,73.025,27.813,198.487,67.353,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-123.0,40.125,-40.125,88.372,49.659,73.025,73.025,24.778,162.809,67.058,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-122.0,40.125,40.125,49.396,49.222,73.025,153.275,63.754,162.372,84.950,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-121.0,40.125,40.125,82.606,49.141,73.025,153.275,30.544,162.291,68.187,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-120.0,40.125,40.125,83.011,49.268,73.025,153.275,30.139,162.418,68.057,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-119.0,40.125,-40.125,88.558,49.760,73.025,73.025,24.592,162.910,67.012,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-118.0,40.125,40.125,82.914,82.695,73.025,153.275,30.236,195.845,68.088,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-117.0,40.125,40.125,82.391,82.013,73.025,153.275,30.759,195.163,68.256,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-115.0,40.125,-40.125,85.837,85.837,73.025,73.025,27.313,198.987,67.212,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-113.0,40.125,-40.125,40.245,40.245,73.025,73.025,72.905,153.395,91.168,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-111.0,40.125,-40.125,84.250,84.250,73.025,73.025,28.900,197.400,67.673,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-107.0,40.125,-40.125,81.870,81.870,73.025,73.025,31.280,195.020,68.428,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-104.0,40.125,-40.125,78.800,62.817,73.025,73.025,34.350,175.967,69.510,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-103.0,40.125,-40.125,66.201,54.720,73.025,73.025,46.949,167.870,75.112,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-102.0,40.125,-40.125,75.176,75.176,73.025,73.025,37.974,188.326,70.938,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-101.0,40.125,-40.125,58.513,58.513,73.025,73.025,54.637,171.663,79.323,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-100.0,40.125,-40.125,71.156,62.638,73.025,73.025,41.994,175.788,72.700,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,-92.0,33.175,-34.175,0.064,0.064,79.975,78.975,113.086,113.214,126.115,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-89.0,33.175,-34.175,20.382,20.382,79.975,78.975,92.768,133.532,109.854,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,-21.0,33.175,-34.175,9.837,9.837,79.975,78.975,103.313,122.987,118.136,NY_PZ,link2,INSIDE_NOMINAL
CAND_5_THIN,1.0,33.175,-34.175,-14.407,-14.407,79.975,78.975,127.557,98.743,114.501,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,23.0,33.175,-34.175,-0.931,-1.107,79.975,78.975,114.081,112.043,125.251,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,24.0,33.175,-34.175,-1.546,-1.546,79.975,78.975,114.696,111.604,124.889,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,27.0,-34.175,-34.175,-10.529,-10.529,147.325,78.975,123.679,102.621,117.581,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,28.0,33.175,-34.175,-10.243,-10.522,79.975,78.975,123.393,102.628,117.678,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,29.0,33.175,-34.175,-8.147,-10.015,79.975,78.975,121.297,103.135,117.993,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,48.0,7.201,-5.140,-82.440,-84.140,105.949,108.010,195.590,29.010,99.646,PY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,49.0,8.642,-9.642,-84.138,-84.139,104.508,103.508,197.288,29.011,97.197,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,51.0,36.518,-37.517,-79.136,-84.136,76.632,75.633,192.286,29.014,70.986,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,52.0,38.125,-39.125,2.911,-81.283,75.025,74.025,110.239,31.867,70.265,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,53.0,13.798,-14.745,4.239,4.215,99.352,98.405,108.911,117.365,134.779,NY_PZ,link5,INSIDE_NOMINAL
CAND_5_THIN,55.0,14.678,-15.622,5.701,5.675,98.472,97.528,107.449,118.825,133.105,NY_PZ,link5,INSIDE_NOMINAL
CAND_5_THIN,60.0,19.532,-20.468,10.941,10.906,93.618,92.682,102.209,124.056,125.969,NY_PZ,link5,INSIDE_NOMINAL
CAND_5_THIN,63.0,30.880,-31.880,53.062,-59.512,82.270,81.270,60.088,53.638,89.201,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,64.0,38.125,-39.125,60.141,-59.505,75.025,74.025,53.009,53.645,83.627,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,65.0,32.880,-33.880,52.983,-59.478,80.270,79.270,60.167,53.672,87.624,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,66.0,32.880,-33.880,63.874,-59.153,80.270,79.270,49.276,53.997,83.416,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,67.0,32.880,-33.880,63.036,-59.431,80.270,79.270,50.114,53.719,82.098,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,68.0,30.880,-31.880,68.693,-59.091,82.270,81.270,44.457,54.059,81.169,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,69.0,32.880,-33.880,38.094,-89.210,80.270,79.270,75.056,23.940,97.150,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,70.0,32.880,-33.880,67.517,-89.210,80.270,79.270,45.633,23.940,79.921,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,71.0,19.765,-8.493,-49.299,-89.208,93.385,104.657,162.449,23.942,96.940,PY_NZ,link6,INSIDE_NOMINAL
CAND_5_THIN,72.0,32.880,-33.880,72.868,-59.283,80.270,79.270,40.282,53.867,79.408,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,73.0,35.218,-36.217,71.398,-89.204,77.932,76.933,41.752,23.946,71.450,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,74.0,22.167,22.159,-50.020,-58.917,90.983,135.309,163.170,54.233,94.320,PY_NZ,link6,INSIDE_NOMINAL
CAND_5_THIN,75.0,22.965,-23.988,-49.055,-58.891,90.185,89.162,162.205,54.259,92.820,NY_NZ,link6,INSIDE_NOMINAL
CAND_5_THIN,76.0,32.880,-33.880,30.499,-89.200,80.270,79.270,82.651,23.950,91.312,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,77.0,35.502,-36.473,76.238,-56.038,77.648,76.677,36.912,57.112,78.120,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,78.0,36.126,-37.097,74.532,-58.809,77.024,76.053,38.618,54.341,76.912,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,79.0,36.928,-37.928,-48.941,-84.097,76.222,75.222,162.091,29.053,69.816,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,80.0,38.125,-39.125,-15.163,-89.195,75.025,74.025,128.313,23.955,69.358,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,82.0,32.880,-33.880,78.674,-49.794,80.270,79.270,34.476,63.356,76.054,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,83.0,38.125,-39.125,25.312,-83.790,75.025,74.025,87.838,29.360,69.957,PY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,84.0,37.096,-38.088,-21.385,-89.189,76.054,75.062,134.535,23.961,88.438,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,85.0,37.969,-38.969,-16.349,-84.088,75.181,74.181,129.499,29.062,68.915,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,86.0,38.000,-39.000,-48.731,-83.786,75.150,74.150,161.881,29.364,68.886,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,87.0,38.125,-39.125,80.083,-58.564,75.025,74.025,33.067,54.586,75.584,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,88.0,37.928,-38.920,-21.261,-89.183,75.222,74.230,134.411,23.967,88.439,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,89.0,37.875,-28.838,-49.553,-83.781,75.275,84.312,162.703,29.369,69.960,PY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,90.0,38.013,-38.987,-11.196,-11.262,75.137,74.163,124.346,101.888,114.216,NY_NZ,link5,INSIDE_NOMINAL
CAND_5_THIN,91.0,37.720,-38.719,-48.589,-84.080,75.430,74.431,161.739,29.070,69.155,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,92.0,38.125,-39.125,80.799,-89.177,75.025,74.025,32.351,23.973,75.478,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,93.0,37.928,-38.920,80.757,-58.702,75.222,74.230,32.393,54.448,75.490,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,94.0,27.500,-28.834,23.987,-58.319,85.650,84.316,89.163,54.831,88.852,NY_NZ,link6,INSIDE_NOMINAL
CAND_5_THIN,95.0,27.676,21.400,80.520,-48.620,85.474,134.550,32.630,64.530,83.800,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,96.0,37.625,-38.612,24.259,-89.172,75.525,74.538,88.891,23.978,89.993,PY_NZ,link6,INSIDE_NOMINAL
CAND_5_THIN,97.0,38.125,-39.125,80.237,-84.071,75.025,74.025,32.913,29.079,70.528,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,98.0,37.323,-38.306,80.001,-58.191,75.827,74.844,33.149,54.959,75.729,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,99.0,24.400,-20.400,25.037,-89.168,88.750,92.750,88.113,23.982,94.028,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,100.0,26.749,-27.751,25.425,-49.280,86.401,85.399,87.725,63.870,95.305,NY_NZ,link5,INSIDE_NOMINAL
CAND_5_THIN,101.0,27.500,-28.500,78.898,-89.164,85.650,84.650,34.252,23.986,80.386,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,102.0,36.126,-37.097,78.704,-58.401,77.024,76.053,34.446,54.749,83.579,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,103.0,38.125,-39.125,78.291,-89.162,75.025,74.025,34.859,23.988,72.618,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,104.0,29.275,-30.075,-49.158,-54.947,83.875,83.075,162.308,58.203,89.631,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,105.0,29.275,-28.500,76.821,-58.055,83.875,84.650,36.329,55.095,81.076,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,106.0,32.375,-33.375,76.635,-58.330,80.775,79.775,36.515,54.820,84.245,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,107.0,32.880,-33.880,76.017,-57.954,80.270,79.270,37.133,55.196,77.377,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,108.0,30.880,-31.880,74.982,-49.046,82.270,81.270,38.168,64.104,78.585,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,109.0,38.125,-39.125,74.062,-58.221,75.025,74.025,39.088,54.929,82.064,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,110.0,29.275,-28.500,73.814,-57.877,83.875,84.650,39.336,55.273,82.156,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,111.0,32.375,-33.375,72.973,-54.647,80.775,79.775,40.177,58.503,82.476,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,112.0,29.275,-25.275,32.891,-57.842,83.875,87.875,80.259,55.308,90.582,PY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,113.0,29.275,-30.075,70.734,-58.125,83.875,83.075,42.416,55.025,83.361,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,114.0,27.500,-28.500,69.622,-57.765,85.650,84.650,43.528,55.385,87.562,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,115.0,38.125,-39.125,66.943,-58.044,75.025,74.025,46.207,55.106,85.027,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,116.0,32.375,-33.375,64.927,-57.737,80.775,79.775,48.223,55.413,87.781,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,117.0,27.500,-30.075,62.851,-57.981,85.650,83.075,50.299,55.169,87.015,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,118.0,27.500,-28.500,60.297,-57.673,85.650,84.650,52.853,55.477,91.691,PY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,119.0,27.500,-30.075,58.931,-57.936,85.650,83.075,54.219,55.214,89.311,NY_PZ,link3,INSIDE_NOMINAL
CAND_5_THIN,120.0,32.375,-33.375,-1.443,-57.911,80.775,79.775,114.593,55.239,88.899,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,121.0,38.125,-39.125,-2.082,-50.980,75.025,74.025,115.232,62.170,92.160,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,122.0,38.125,-39.125,-3.047,-84.035,75.025,74.025,116.197,29.115,70.300,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,123.0,22.425,-30.075,-3.620,-49.147,90.725,83.075,116.770,64.003,99.204,PY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,124.0,32.375,-33.375,2.773,-84.033,80.775,79.775,110.377,29.117,90.453,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,125.0,29.275,-30.075,-47.504,-83.731,83.875,83.075,160.654,29.419,93.819,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,126.0,38.125,-39.125,2.545,-54.600,75.025,74.025,110.605,58.550,105.605,NY_NZ,link5,INSIDE_NOMINAL
CAND_5_THIN,127.0,32.375,-33.375,1.819,-57.210,80.775,79.775,111.331,55.940,92.434,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,128.0,29.275,-30.075,0.705,-45.311,83.875,83.075,112.445,67.839,95.874,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,129.0,24.494,-33.880,57.164,-54.514,88.656,79.270,55.986,58.636,85.225,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,130.0,38.125,-39.125,23.072,-57.125,75.025,74.025,90.078,56.025,94.818,NY_NZ,link2,INSIDE_NOMINAL
