t_s,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,grasp_x_m,grasp_y_m,grasp_z_m,grasp_visible
33.2185,-88.2894,49.7713,0.9543,4.3640,-6.7758,3.0117,0.39359,1.00625,-0.43880,0
33.2852,-87.4539,49.9552,1.6670,4.3486,-6.7857,3.0117,0.39080,1.01081,-0.43074,0
33.3519,-86.6120,50.1324,2.3876,4.3333,-6.7955,3.0118,0.38801,1.01530,-0.42263,0
33.4186,-85.7639,50.3027,3.1158,4.3179,-6.8053,3.0118,0.38522,1.01971,-0.41448,0
33.4853,-84.9096,50.4660,3.8515,4.3025,-6.8150,3.0118,0.38243,1.02406,-0.40627,0
33.5520,-84.0495,50.6222,4.5944,4.2871,-6.8247,3.0119,0.37964,1.02833,-0.39802,0
33.6187,-83.1837,50.7713,5.3444,4.2716,-6.8344,3.0119,0.37685,1.03252,-0.38972,0
33.6854,-82.3124,50.9130,6.1013,4.2561,-6.8440,3.0120,0.37407,1.03664,-0.38137,0
33.7521,-81.4359,51.0473,6.8647,4.2406,-6.8536,3.0120,0.37129,1.04069,-0.37298,0
33.8188,-80.5544,51.1741,7.6345,4.2251,-6.8632,3.0120,0.36851,1.04466,-0.36454,0
33.8855,-79.6681,51.2934,8.4104,4.2096,-6.8727,3.0121,0.36573,1.04855,-0.35606,0
33.9522,-78.7773,51.4050,9.1921,4.1940,-6.8822,3.0121,0.36295,1.05237,-0.34754,0
34.0189,-77.8823,51.5088,9.9793,4.1785,-6.8917,3.0121,0.36017,1.05611,-0.33897,0
34.0856,-76.9835,51.6048,10.7718,4.1629,-6.9011,3.0122,0.35740,1.05978,-0.33036,0
34.1523,-76.0809,51.6929,11.5692,4.1472,-6.9105,3.0122,0.35463,1.06336,-0.32171,0
34.2190,-75.1751,51.7731,12.3712,4.1316,-6.9198,3.0122,0.35186,1.06687,-0.31302,0
34.2857,-74.2664,51.8452,13.1775,4.1159,-6.9292,3.0123,0.34910,1.07030,-0.30428,0
34.3524,-73.3549,51.9092,13.9877,4.1002,-6.9384,3.0123,0.34634,1.07365,-0.29551,0
34.4191,-72.4412,51.9651,14.8016,4.0845,-6.9477,3.0123,0.34358,1.07692,-0.28670,0
34.4858,-71.5255,52.0127,15.6186,4.0688,-6.9569,3.0124,0.34083,1.08011,-0.27785,0
34.5525,-70.6082,52.0521,16.4385,4.0530,-6.9661,3.0124,0.33807,1.08322,-0.26896,0
34.6192,-69.6897,52.0832,17.2610,4.0373,-6.9752,3.0124,0.33533,1.08625,-0.26004,0
34.6859,-68.7703,52.1060,18.0855,4.0215,-6.9843,3.0125,0.33258,1.08920,-0.25108,0
34.7526,-67.8504,52.1204,18.9119,4.0057,-6.9934,3.0125,0.32984,1.09206,-0.24209,0
34.8193,-66.9305,52.1265,19.7396,3.9898,-7.0024,3.0126,0.32711,1.09484,-0.23306,0
34.8860,-66.0107,52.1241,20.5682,3.9740,-7.0114,3.0126,0.32438,1.09755,-0.22399,0
34.9528,-65.0916,52.1134,21.3975,3.9581,-7.0204,3.0126,0.32165,1.10016,-0.21490,0
35.0195,-64.1736,52.0942,22.2270,3.9422,-7.0293,3.0127,0.31893,1.10270,-0.20577,0
35.0862,-63.2569,52.0666,23.0563,3.9263,-7.0382,3.0127,0.31621,1.10515,-0.19661,0
35.1529,-62.3420,52.0306,23.8851,3.9104,-7.0471,3.0127,0.31350,1.10752,-0.18741,0
35.2196,-61.4293,51.9862,24.7129,3.8944,-7.0559,3.0128,0.31079,1.10980,-0.17819,0
35.2863,-60.5191,51.9334,25.5394,3.8784,-7.0647,3.0128,0.30809,1.11200,-0.16894,0
35.3530,-59.6118,51.8723,26.3642,3.8624,-7.0734,3.0128,0.30539,1.11411,-0.15966,0
35.4197,-58.7078,51.8028,27.1870,3.8464,-7.0821,3.0129,0.30270,1.11614,-0.15035,0
35.4864,-57.8074,51.7250,28.0073,3.8304,-7.0908,3.0129,0.30001,1.11808,-0.14101,0
35.5531,-56.9110,51.6390,28.8249,3.8143,-7.0994,3.0129,0.29733,1.11994,-0.13165,0
35.6198,-56.0188,51.5447,29.6394,3.7983,-7.1081,3.0130,0.29465,1.12171,-0.12226,0
35.6865,-55.1313,51.4423,30.4504,3.7822,-7.1166,3.0130,0.29198,1.12339,-0.11285,0
35.7532,-54.2488,51.3317,31.2577,3.7661,-7.1252,3.0130,0.28932,1.12499,-0.10341,0
35.8199,-53.3715,51.2132,32.0609,3.7499,-7.1336,3.0131,0.28667,1.12650,-0.09395,0
35.8866,-52.4999,51.0866,32.8597,3.7338,-7.1421,3.0131,0.28402,1.12792,-0.08447,0
35.9533,-51.6340,50.9520,33.6538,3.7176,-7.1505,3.0131,0.28137,1.12925,-0.07496,0
36.0200,-50.7744,50.8097,34.4429,3.7014,-7.1589,3.0132,0.27874,1.13050,-0.06543,0
36.0867,-49.9211,50.6595,35.2268,3.6852,-7.1673,3.0132,0.27611,1.13165,-0.05589,0
36.1534,-49.0745,50.5017,36.0052,3.6690,-7.1756,3.0132,0.27348,1.13272,-0.04632,0
36.2201,-48.2348,50.3362,36.7778,3.6527,-7.1838,3.0133,0.27087,1.13370,-0.03673,0
36.2868,-47.4022,50.1632,37.5445,3.6365,-7.1921,3.0133,0.26826,1.13459,-0.02713,0
36.3535,-46.5770,49.9827,38.3051,3.6202,-7.2003,3.0133,0.26566,1.13539,-0.01751,0
36.4202,-45.7593,49.7949,39.0592,3.6039,-7.2085,3.0134,0.26307,1.13610,-0.00788,0
36.4869,-44.9493,49.5998,39.8067,3.5876,-7.2166,3.0134,0.26048,1.13673,0.00178,0
36.5536,-44.1472,49.3976,40.5475,3.5712,-7.2247,3.0134,0.25791,1.13726,0.01144,0
36.6203,-43.3532,49.1883,41.2814,3.5549,-7.2327,3.0135,0.25534,1.13770,0.02112,0
36.6870,-42.5674,48.9720,42.0083,3.5385,-7.2407,3.0135,0.25278,1.13805,0.03081,0
36.7538,-41.7900,48.7488,42.7279,3.5221,-7.2487,3.0135,0.25022,1.13831,0.04052,0
36.8205,-41.0210,48.5189,43.4402,3.5057,-7.2567,3.0136,0.24768,1.13848,0.05024,0
36.8872,-40.2606,48.2823,44.1450,3.4892,-7.2646,3.0136,0.24515,1.13856,0.05996,0
36.9539,-39.5089,48.0392,44.8424,3.4728,-7.2724,3.0136,0.24262,1.13854,0.06970,0
37.0206,-38.7659,47.7896,45.5321,3.4563,-7.2803,3.0136,0.24010,1.13844,0.07944,0
37.0873,-38.0318,47.5337,46.2141,3.4398,-7.2881,3.0137,0.23759,1.13824,0.08920,0
37.1540,-37.3065,47.2715,46.8883,3.4233,-7.2958,3.0137,0.23509,1.13795,0.09896,0
37.2207,-36.5903,47.0032,47.5548,3.4068,-7.3035,3.0137,0.23260,1.13757,0.10872,0
37.2874,-35.8829,46.7289,48.2134,3.3903,-7.3112,3.0138,0.23012,1.13710,0.11849,0
37.3541,-35.1847,46.4486,48.8641,3.3737,-7.3189,3.0138,0.22765,1.13654,0.12827,0
37.4208,-34.4954,46.1626,49.5068,3.3571,-7.3265,3.0138,0.22519,1.13588,0.13805,0
37.4875,-33.8152,45.8708,50.1417,3.3406,-7.3341,3.0139,0.22274,1.13514,0.14783,0
37.5542,-33.1441,45.5735,50.7686,3.3239,-7.3416,3.0139,0.22030,1.13430,0.15761,0
37.6209,-32.4820,45.2706,51.3877,3.3073,-7.3491,3.0139,0.21787,1.13336,0.16740,0
37.6876,-31.8289,44.9624,51.9988,3.2907,-7.3565,3.0140,0.21545,1.13234,0.17719,0
37.7543,-31.1849,44.6489,52.6020,3.2740,-7.3640,3.0140,0.21304,1.13122,0.18697,0
37.8210,-30.5498,44.3302,53.1973,3.2573,-7.3714,3.0140,0.21064,1.13001,0.19675,0
37.8877,-29.9238,44.0064,53.7848,3.2406,-7.3787,3.0141,0.20825,1.12871,0.20653,0
37.9544,-29.3066,43.6777,54.3646,3.2239,-7.3860,3.0141,0.20587,1.12731,0.21631,0
38.0211,-28.6983,43.3440,54.9365,3.2072,-7.3933,3.0141,0.20350,1.12582,0.22608,0
38.0878,-28.0988,43.0056,55.5008,3.1905,-7.4005,3.0141,0.20114,1.12424,0.23585,0
38.1545,-27.5081,42.6625,56.0575,3.1737,-7.4077,3.0142,0.19880,1.12257,0.24562,0
38.2212,-26.9261,42.3149,56.6066,3.1569,-7.4149,3.0142,0.19646,1.12080,0.25537,0
38.2879,-26.3527,41.9627,57.1481,3.1401,-7.4220,3.0142,0.19414,1.11894,0.26512,0
38.3546,-25.7879,41.6061,57.6823,3.1233,-7.4291,3.0143,0.19183,1.11698,0.27486,0
38.4213,-25.2316,41.2453,58.2090,3.1065,-7.4361,3.0143,0.18953,1.11494,0.28459,0
38.4880,-24.6837,40.8802,58.7285,3.0897,-7.4431,3.0143,0.18724,1.11280,0.29431,0
38.5548,-24.1441,40.5110,59.2408,3.0728,-7.4501,3.0144,0.18497,1.11057,0.30402,0
38.6215,-23.6128,40.1378,59.7459,3.0559,-7.4570,3.0144,0.18270,1.10824,0.31371,0
38.6882,-23.0897,39.7606,60.2440,3.0391,-7.4639,3.0144,0.18045,1.10583,0.32339,0
38.7549,-22.5747,39.3795,60.7352,3.0221,-7.4707,3.0144,0.17821,1.10332,0.33306,0
38.8216,-22.0677,38.9947,61.2194,3.0052,-7.4776,3.0145,0.17598,1.10072,0.34272,0
38.8883,-21.5685,38.6062,61.6970,2.9883,-7.4843,3.0145,0.17377,1.09802,0.35236,0
38.9550,-21.0773,38.2140,62.1678,2.9713,-7.4911,3.0145,0.17157,1.09523,0.36198,0
39.0217,-20.5937,37.8183,62.6320,2.9544,-7.4978,3.0146,0.16938,1.09235,0.37158,0
39.0884,-20.1178,37.4192,63.0897,2.9374,-7.5044,3.0146,0.16720,1.08938,0.38117,0
39.1551,-19.6494,37.0166,63.5411,2.9204,-7.5111,3.0146,0.16504,1.08632,0.39074,0
39.2218,-19.1885,36.6107,63.9861,2.9034,-7.5176,3.0146,0.16289,1.08316,0.40028,0
39.2885,-18.7350,36.2016,64.4250,2.8864,-7.5242,3.0147,0.16075,1.07991,0.40981,0
39.3552,-18.2887,35.7893,64.8577,2.8693,-7.5307,3.0147,0.15863,1.07657,0.41931,0
39.4219,-17.8496,35.3739,65.2844,2.8523,-7.5372,3.0147,0.15652,1.07314,0.42880,0
39.4886,-17.4175,34.9555,65.7052,2.8352,-7.5436,3.0148,0.15442,1.06962,0.43825,0
39.5553,-16.9924,34.5341,66.1202,2.8181,-7.5500,3.0148,0.15233,1.06601,0.44769,0
39.6220,-16.5743,34.1098,66.5295,2.8010,-7.5563,3.0148,0.15026,1.06230,0.45709,0
39.6887,-16.1629,33.6827,66.9331,2.7839,-7.5627,3.0148,0.14821,1.05851,0.46648,0
39.7554,-15.7582,33.2528,67.3313,2.7668,-7.5689,3.0149,0.14617,1.05462,0.47583,0
39.8221,-15.3601,32.8201,67.7240,2.7496,-7.5752,3.0149,0.14414,1.05064,0.48516,0
39.8888,-14.9686,32.3849,68.1113,2.7325,-7.5814,3.0149,0.14212,1.04657,0.49445,0
39.9555,-14.5834,31.9470,68.4935,2.7153,-7.5875,3.0150,0.14012,1.04242,0.50372,0
40.0222,-14.2046,31.5065,68.8705,2.6981,-7.5936,3.0150,0.13814,1.03817,0.51296,0
40.0889,-13.8321,31.0636,69.2424,2.6809,-7.5997,3.0150,0.13617,1.03383,0.52216,0
40.1556,-13.4657,30.6182,69.6094,2.6637,-7.6058,3.0150,0.13421,1.02940,0.53133,0
40.2223,-13.1053,30.1705,69.9716,2.6465,-7.6118,3.0151,0.13227,1.02489,0.54047,0
40.2890,-12.7510,29.7204,70.3289,2.6292,-7.6177,3.0151,0.13034,1.02028,0.54958,0
40.3558,-12.4025,29.2681,70.6816,2.6120,-7.6237,3.0151,0.12843,1.01559,0.55865,0
40.4225,-12.0599,28.8135,71.0297,2.5947,-7.6296,3.0151,0.12653,1.01081,0.56768,0
40.4892,-11.7230,28.3568,71.3733,2.5774,-7.6354,3.0152,0.12465,1.00594,0.57667,0
40.5559,-11.3918,27.8979,71.7125,2.5601,-7.6412,3.0152,0.12278,1.00098,0.58563,0
40.6226,-11.0661,27.4369,72.0473,2.5428,-7.6470,3.0152,0.12092,0.99593,0.59455,0
40.6893,-10.7459,26.9739,72.3779,2.5255,-7.6527,3.0152,0.11909,0.99080,0.60343,0
40.7560,-10.4311,26.5089,72.7044,2.5082,-7.6584,3.0153,0.11726,0.98558,0.61227,0
40.8227,-10.1217,26.0420,73.0268,2.4908,-7.6641,3.0153,0.11546,0.98028,0.62107,0
40.8894,-9.8175,25.5731,73.3451,2.4735,-7.6697,3.0153,0.11367,0.97488,0.62983,0
40.9561,-9.5185,25.1024,73.6596,2.4561,-7.6752,3.0153,0.11189,0.96940,0.63854,0
41.0228,-9.2246,24.6298,73.9703,2.4387,-7.6808,3.0154,0.11013,0.96384,0.64721,0
41.0895,-8.9358,24.1554,74.2772,2.4213,-7.6863,3.0154,0.10838,0.95819,0.65584,0
41.1562,-8.6519,23.6793,74.5804,2.4039,-7.6917,3.0154,0.10665,0.95246,0.66442,0
41.2229,-8.3729,23.2015,74.8800,2.3865,-7.6971,3.0154,0.10494,0.94664,0.67295,0
41.2896,-8.0988,22.7220,75.1761,2.3690,-7.7025,3.0155,0.10324,0.94074,0.68143,0
41.3563,-7.8295,22.2409,75.4688,2.3516,-7.7079,3.0155,0.10156,0.93475,0.68987,0
41.4230,-7.5648,21.7581,75.7580,2.3341,-7.7132,3.0155,0.09989,0.92868,0.69826,0
41.4897,-7.3048,21.2738,76.0440,2.3167,-7.7184,3.0155,0.09824,0.92253,0.70660,0
41.5564,-7.0494,20.7880,76.3268,2.2992,-7.7236,3.0156,0.09661,0.91630,0.71489,0
41.6231,-6.7985,20.3006,76.6064,2.2817,-7.7288,3.0156,0.09499,0.90998,0.72312,0
41.6898,-6.5521,19.8118,76.8829,2.2642,-7.7340,3.0156,0.09339,0.90359,0.73131,0
41.7565,-6.3100,19.3215,77.1563,2.2467,-7.7391,3.0156,0.09181,0.89711,0.73944,0
41.8232,-6.0723,18.8298,77.4269,2.2291,-7.7441,3.0157,0.09024,0.89055,0.74752,0
41.8899,-5.8389,18.3367,77.6945,2.2116,-7.7491,3.0157,0.08869,0.88391,0.75554,0
41.9566,-5.6098,17.8423,77.9593,2.1940,-7.7541,3.0157,0.08715,0.87719,0.76351,0
42.0233,-5.3848,17.3466,78.2214,2.1765,-7.7591,3.0157,0.08563,0.87039,0.77142,0
42.0901,-5.1639,16.8495,78.4807,2.1589,-7.7640,3.0158,0.08413,0.86352,0.77927,0
42.1568,-4.9472,16.3512,78.7375,2.1413,-7.7688,3.0158,0.08265,0.85656,0.78706,0
42.2235,-4.7344,15.8517,78.9916,2.1237,-7.7737,3.0158,0.08118,0.84953,0.79480,0
42.2902,-4.5257,15.3509,79.2433,2.1061,-7.7784,3.0158,0.07972,0.84242,0.80248,0
42.3569,-4.3209,14.8489,79.4925,2.0885,-7.7832,3.0158,0.07829,0.83524,0.81009,0
42.4236,-4.1199,14.3458,79.7393,2.0709,-7.7879,3.0159,0.07687,0.82797,0.81765,0
42.4903,-3.9229,13.8416,79.9838,2.0532,-7.7926,3.0159,0.07547,0.82064,0.82514,0
42.5570,-3.7296,13.3362,80.2260,2.0356,-7.7972,3.0159,0.07408,0.81322,0.83257,0
42.6237,-3.5401,12.8298,80.4659,2.0179,-7.8018,3.0159,0.07272,0.80574,0.83994,0
42.6904,-3.3543,12.3222,80.7038,2.0002,-7.8063,3.0160,0.07136,0.79818,0.84724,0
42.7571,-3.1722,11.8137,80.9395,1.9825,-7.8108,3.0160,0.07003,0.79054,0.85448,0
42.8238,-2.9937,11.3041,81.1731,1.9649,-7.8153,3.0160,0.06871,0.78284,0.86165,0
42.8905,-2.8188,10.7935,81.4048,1.9472,-7.8197,3.0160,0.06741,0.77506,0.86876,0
42.9572,-2.6475,10.2819,81.6345,1.9294,-7.8241,3.0160,0.06613,0.76721,0.87580,0
43.0239,-2.4797,9.7694,81.8623,1.9117,-7.8284,3.0161,0.06487,0.75929,0.88277,0
43.0906,-2.3155,9.2560,82.0882,1.8940,-7.8327,3.0161,0.06362,0.75130,0.88967,0
43.1573,-2.1547,8.7416,82.3124,1.8762,-7.8370,3.0161,0.06239,0.74324,0.89650,0
43.2240,-1.9973,8.2263,82.5348,1.8585,-7.8412,3.0161,0.06117,0.73511,0.90326,0
43.2907,-1.8433,7.7102,82.7556,1.8407,-7.8454,3.0162,0.05998,0.72691,0.90995,0
43.3574,-1.6927,7.1932,82.9747,1.8229,-7.8495,3.0162,0.05880,0.71864,0.91657,0
43.4241,-1.5454,6.6753,83.1922,1.8052,-7.8536,3.0162,0.05764,0.71031,0.92311,0
43.4908,-1.4015,6.1567,83.4081,1.7874,-7.8577,3.0162,0.05649,0.70191,0.92959,0
43.5575,-1.2608,5.6372,83.6226,1.7696,-7.8617,3.0162,0.05537,0.69345,0.93599,0
43.6242,-1.1234,5.1170,83.8356,1.7518,-7.8657,3.0163,0.05426,0.68492,0.94231,0
43.6909,-0.9892,4.5960,84.0472,1.7339,-7.8697,3.0163,0.05316,0.67632,0.94856,0
43.7576,-0.8583,4.0742,84.2574,1.7161,-7.8736,3.0163,0.05209,0.66766,0.95473,0
43.8243,-0.7305,3.5517,84.4663,1.6983,-7.8774,3.0163,0.05103,0.65894,0.96083,0
43.8911,-0.6059,3.0285,84.6740,1.6804,-7.8812,3.0163,0.04999,0.65016,0.96685,0
43.9578,-0.4845,2.5046,84.8804,1.6626,-7.8850,3.0164,0.04897,0.64131,0.97279,0
44.0245,-0.3661,1.9801,85.0857,1.6447,-7.8888,3.0164,0.04796,0.63241,0.97865,0
44.0912,-0.2509,1.4548,85.2898,1.6269,-7.8925,3.0164,0.04697,0.62344,0.98443,0
44.1579,-0.1387,0.9289,85.4928,1.6090,-7.8961,3.0164,0.04600,0.61442,0.99014,0
44.2246,-0.0297,0.4024,85.6948,1.5911,-7.8997,3.0164,0.04505,0.60533,0.99576,0
44.2913,0.0764,-0.1247,85.8958,1.5732,-7.9033,3.0164,0.04412,0.59619,1.00130,0
44.3580,0.1793,-0.6525,86.0959,1.5553,-7.9068,3.0165,0.04320,0.58699,1.00676,0
44.4247,0.2793,-1.1808,86.2950,1.5374,-7.9103,3.0165,0.04230,0.57774,1.01214,0
44.4914,0.3763,-1.7097,86.4932,1.5195,-7.9138,3.0165,0.04141,0.56843,1.01743,0
44.5581,0.4702,-2.2392,86.6906,1.5015,-7.9172,3.0165,0.04055,0.55906,1.02265,0
44.6248,0.5612,-2.7692,86.8873,1.4836,-7.9206,3.0165,0.03970,0.54964,1.02777,0
44.6915,0.6492,-3.2997,87.0832,1.4656,-7.9239,3.0166,0.03887,0.54017,1.03281,0
44.7582,0.7342,-3.8308,87.2784,1.4477,-7.9272,3.0166,0.03805,0.53065,1.03777,0
44.8249,0.8163,-4.3624,87.4729,1.4297,-7.9305,3.0166,0.03726,0.52107,1.04264,0
44.8916,0.8954,-4.8944,87.6668,1.4118,-7.9337,3.0166,0.03648,0.51144,1.04742,0
44.9583,0.9716,-5.4269,87.8602,1.3938,-7.9369,3.0166,0.03572,0.50176,1.05212,0
45.0250,1.0448,-5.9599,88.0530,1.3758,-7.9400,3.0166,0.03497,0.49204,1.05673,0
45.0917,1.1151,-6.4933,88.2454,1.3578,-7.9431,3.0167,0.03424,0.48226,1.06125,0
45.1584,1.1825,-7.0272,88.4372,1.3398,-7.9461,3.0167,0.03353,0.47244,1.06568,0
45.2251,1.2470,-7.5615,88.6287,1.3218,-7.9491,3.0167,0.03284,0.46257,1.07002,0
45.2918,1.3085,-8.0962,88.8199,1.3038,-7.9521,3.0167,0.03217,0.45265,1.07428,0
45.3585,1.3671,-8.6313,89.0107,1.2858,-7.9550,3.0167,0.03151,0.44269,1.07844,0
45.4252,1.4228,-9.1667,89.2012,1.2678,-7.9579,3.0167,0.03087,0.43269,1.08251,0
45.4919,1.4756,-9.7026,89.3915,1.2498,-7.9608,3.0168,0.03024,0.42264,1.08649,0
45.5586,1.5254,-10.2388,89.5816,1.2317,-7.9636,3.0168,0.02963,0.41255,1.09038,0
45.6253,1.5723,-10.7753,89.7716,1.2137,-7.9663,3.0168,0.02904,0.40242,1.09417,0
45.6921,1.6163,-11.3122,89.9615,1.1956,-7.9691,3.0168,0.02847,0.39225,1.09788,0
45.7588,1.6574,-11.8494,90.1513,1.1776,-7.9718,3.0168,0.02791,0.38204,1.10149,0
45.8255,1.6955,-12.3869,90.3412,1.1595,-7.9744,3.0168,0.02737,0.37178,1.10500,0
45.8922,1.7306,-12.9247,90.5310,1.1415,-7.9770,3.0169,0.02685,0.36150,1.10842,0
45.9589,1.7628,-13.4627,90.7209,1.1234,-7.9796,3.0169,0.02635,0.35117,1.11175,0
46.0256,1.7920,-14.0011,90.9110,1.1053,-7.9821,3.0169,0.02586,0.34081,1.11498,0
46.0923,1.8183,-14.5397,91.1012,1.0872,-7.9846,3.0169,0.02538,0.33041,1.11812,0
46.1590,1.8415,-15.0785,91.2917,1.0691,-7.9870,3.0169,0.02493,0.31998,1.12116,0
46.2257,1.8617,-15.6176,91.4824,1.0510,-7.9894,3.0169,0.02449,0.30951,1.12410,0
46.2924,1.8789,-16.1568,91.6734,1.0329,-7.9918,3.0169,0.02407,0.29901,1.12695,0
46.3591,1.8931,-16.6963,91.8648,1.0148,-7.9941,3.0170,0.02366,0.28848,1.12970,0
46.4258,1.9042,-17.2360,92.0566,0.9967,-7.9963,3.0170,0.02327,0.27792,1.13235,0
46.4925,1.9123,-17.7759,92.2489,0.9786,-7.9986,3.0170,0.02290,0.26733,1.13490,0
46.5592,1.9172,-18.3159,92.4417,0.9605,-8.0008,3.0170,0.02254,0.25672,1.13736,0
46.6259,1.9191,-18.8561,92.6350,0.9424,-8.0029,3.0170,0.02220,0.24607,1.13972,0
46.6926,1.9178,-19.3964,92.8290,0.9242,-8.0050,3.0170,0.02187,0.23540,1.14198,0
46.7593,1.9133,-19.9369,93.0236,0.9061,-8.0071,3.0170,0.02157,0.22470,1.14414,0
46.8260,1.9057,-20.4775,93.2190,0.8880,-8.0091,3.0171,0.02127,0.21397,1.14620,0
46.8927,1.8948,-21.0182,93.4151,0.8698,-8.0111,3.0171,0.02100,0.20322,1.14815,0
46.9594,1.8807,-21.5590,93.6121,0.8517,-8.0131,3.0171,0.02074,0.19245,1.15001,0
47.0261,1.8633,-22.0998,93.8100,0.8335,-8.0150,3.0171,0.02049,0.18166,1.15177,0
47.0928,1.8427,-22.6407,94.0088,0.8154,-8.0168,3.0171,0.02026,0.17084,1.15343,0
47.1595,1.8186,-23.1817,94.2086,0.7972,-8.0187,3.0171,0.02005,0.16001,1.15499,0
47.2262,1.7913,-23.7227,94.4095,0.7790,-8.0204,3.0171,0.01985,0.14916,1.15644,0
47.2929,1.7605,-24.2637,94.6116,0.7609,-8.0222,3.0171,0.01967,0.13828,1.15780,0
47.3596,1.7262,-24.8048,94.8148,0.7427,-8.0239,3.0172,0.01950,0.12739,1.15905,0
47.4263,1.6885,-25.3458,95.0193,0.7245,-8.0255,3.0172,0.01935,0.11649,1.16020,0
47.4931,1.6472,-25.8868,95.2251,0.7063,-8.0271,3.0172,0.01921,0.10557,1.16124,0
47.5598,1.6024,-26.4278,95.4323,0.6881,-8.0287,3.0172,0.01909,0.09463,1.16219,0
47.6265,1.5539,-26.9688,95.6410,0.6700,-8.0303,3.0172,0.01898,0.08369,1.16303,0
47.6932,1.5018,-27.5096,95.8512,0.6518,-8.0318,3.0172,0.01889,0.07273,1.16377,0
47.7599,1.4459,-28.0504,96.0630,0.6336,-8.0332,3.0172,0.01882,0.06175,1.16440,0
47.8266,1.3863,-28.5911,96.2765,0.6154,-8.0346,3.0172,0.01875,0.05077,1.16493,0
47.8933,1.3228,-29.1317,96.4918,0.5972,-8.0360,3.0172,0.01871,0.03978,1.16536,0
47.9600,1.2555,-29.6722,96.7089,0.5790,-8.0373,3.0173,0.01868,0.02878,1.16569,0
48.0267,1.1842,-30.2125,96.9280,0.5608,-8.0386,3.0173,0.01866,0.01778,1.16591,0
48.0934,1.1088,-30.7527,97.1490,0.5425,-8.0398,3.0173,0.01865,0.00677,1.16602,0
48.1601,1.0294,-31.2927,97.3721,0.5243,-8.0411,3.0173,0.01867,-0.00425,1.16603,0
48.2268,0.9458,-31.8325,97.5975,0.5061,-8.0422,3.0173,0.01869,-0.01527,1.16594,0
48.2935,0.8580,-32.3721,97.8251,0.4879,-8.0433,3.0173,0.01873,-0.02630,1.16574,0
48.3602,0.7659,-32.9114,98.0550,0.4697,-8.0444,3.0173,0.01878,-0.03732,1.16544,0
48.4269,0.6694,-33.4505,98.2874,0.4515,-8.0455,3.0173,0.01885,-0.04835,1.16504,0
48.4936,0.5685,-33.9894,98.5224,0.4332,-8.0465,3.0173,0.01893,-0.05938,1.16452,0
48.5603,0.4630,-34.5279,98.7601,0.4150,-8.0474,3.0173,0.01902,-0.07040,1.16391,0
48.6270,0.3529,-35.0662,99.0005,0.3968,-8.0483,3.0174,0.01913,-0.08143,1.16319,0
48.6937,0.2380,-35.6041,99.2438,0.3785,-8.0492,3.0174,0.01925,-0.09245,1.16236,0
48.7604,0.1183,-36.1416,99.4902,0.3603,-8.0500,3.0174,0.01939,-0.10346,1.16143,0
48.8271,-0.0063,-36.6788,99.7396,0.3421,-8.0508,3.0174,0.01954,-0.11448,1.16039,0
48.8938,-0.1360,-37.2156,99.9923,0.3238,-8.0516,3.0174,0.01970,-0.12548,1.15925,0
48.9605,-0.2708,-37.7520,100.2483,0.3056,-8.0523,3.0174,0.01987,-0.13648,1.15801,0
49.0272,-0.4109,-38.2879,100.5079,0.2873,-8.0530,3.0174,0.02006,-0.14747,1.15665,0
49.0939,-0.5564,-38.8234,100.7710,0.2691,-8.0536,3.0174,0.02026,-0.15845,1.15520,0
49.1606,-0.7074,-39.3584,101.0380,0.2509,-8.0542,3.0174,0.02047,-0.16942,1.15364,0
49.2273,-0.8640,-39.8928,101.3088,0.2326,-8.0547,3.0174,0.02069,-0.18038,1.15197,0
49.2941,-1.0264,-40.4268,101.5837,0.2144,-8.0552,3.0174,0.02093,-0.19132,1.15020,0
49.3608,-1.1947,-40.9601,101.8629,0.1961,-8.0557,3.0174,0.02118,-0.20226,1.14832,0
49.4275,-1.3691,-41.4928,102.1464,0.1779,-8.0561,3.0175,0.02144,-0.21317,1.14634,0
49.4942,-1.5497,-42.0249,102.4345,0.1596,-8.0565,3.0175,0.02171,-0.22408,1.14425,0
49.5609,-1.7367,-42.5563,102.7273,0.1414,-8.0568,3.0175,0.02200,-0.23496,1.14206,0
49.6276,-1.9302,-43.0870,103.0250,0.1231,-8.0571,3.0175,0.02230,-0.24583,1.13977,0
49.6943,-2.1305,-43.6170,103.3278,0.1049,-8.0574,3.0175,0.02260,-0.25668,1.13737,0
49.7610,-2.3377,-44.1462,103.6359,0.0866,-8.0576,3.0175,0.02292,-0.26751,1.13486,0
49.8277,-2.5520,-44.6746,103.9495,0.0684,-8.0578,3.0175,0.02325,-0.27832,1.13225,0
49.8944,-2.7736,-45.2022,104.2688,0.0501,-8.0579,3.0175,0.02360,-0.28911,1.12954,0
49.9611,-3.0027,-45.7289,104.5941,0.0319,-8.0580,3.0175,0.02395,-0.29987,1.12672,0
50.0278,-3.2395,-46.2546,104.9255,0.0136,-8.0580,3.0175,0.02431,-0.31061,1.12380,0
50.0945,-3.4843,-46.7794,105.2633,-0.0047,-8.0581,3.0175,0.02469,-0.32133,1.12078,0
50.1612,-3.7373,-47.3031,105.6077,-0.0229,-8.0580,3.0175,0.02507,-0.33201,1.11765,0
